报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),29056,21423,11646,28049,16978,8901,3990,26934,16470,10587,5230,26831,18546,11197,6292,24380,27652,33864,27636,21134,
营业收入(万元),29056,21423,11646,28049,16978,8901,3990,26934,16470,10587,5230,26831,18546,11197,6292,24380,27652,33864,27636,21134,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),25815,18600,9701,22797,13982,7438,3062,21307,13307,8620,3825,20489,14569,8952,4626,19447,20635,24562,22399,14961,
营业成本(万元),19569,14426,7651,17888,11053,5855,2480,17252,10648,6868,3014,16419,11523,7194,3787,15114,16190,20242,17567,11594,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1594,1093,552,1390,977,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),310,234,142,269,178,93,37,329,233,146,78,291,159,101,52,230,242,210,247,175,
销售费用(万元),1073,749,432,907,460,275,77,750,464,299,108,830,604,348,100,902,1046,1185,1277,1157,
管理费用(万元),2831,1795,830,2550,1438,1421,648,2913,2120,1308,633,2953,2173,1397,680,2875,3129,2769,2863,2020,
财务费用(万元),438,303,52,-36,-16,-17,-7,-18,-1,-2,-1,31,6,-4,-2,-14,-4,211,256,-9,
资产减值损失(万元),,,42,-171,-108,-189,-172,80,-158,1,-7,-35,105,-84,10,341,31,-56,189,23,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),24,,,159,81,81,37,181,123,58,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),3544,2959,1993,5717,3214,1620,1005,6300,3747,2369,1406,6342,3977,2245,1666,4933,7018,9302,5236,6173,
营业外收入(万元),,,,40,40,79,0,3,101,101,7,357,152,14,0,10,7,22,3,5,
营业外支出(万元),35,35,35,,,,1,5,28,26,3,82,82,82,25,8,40,18,72,27,
非流动资产处置损失(万元),,,,,,,,,24,24,,57,57,57,,8,20,14,33,,
利润总额(万元),3509,2924,1958,5757,3254,1700,1004,6299,3819,2444,1410,6617,4047,2176,1641,4935,6985,9306,5168,6152,
所得税费用(万元),502,452,279,804,754,385,228,1540,950,619,316,1586,1042,565,449,1281,1796,2452,827,739,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),3007,2472,1679,4953,2500,1314,776,4759,2870,1824,1094,5031,3005,1611,1192,3654,5189,6854,4341,5412,
归属于母公司所有者的净利润(万元),2657,2137,1402,4953,2500,1314,776,4759,2870,1824,1094,5031,3005,1611,1192,3654,5189,6854,4341,5412,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,-211,-183,
少数股东损益(万元),350,334,277,,,,,,,,,,,,,,,,,,
基本每股收益,0.17,0.13,0.09,0.31,0.16,0.08,0.05,0.3,0.18,0.11,0.14,0.84,0.5,0.13,0.2,0.61,0.86,1.14,0.72,0.9,
稀释每股收益,0.17,0.13,0.09,0.31,0.16,0.08,0.05,0.3,0.18,0.11,0.14,0.84,0.5,0.13,0.2,0.61,0.86,1.14,0.72,0.9,
