报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),53289,32295,11648,72296,44393,29497,8454,51313,33859,22043,6291,41646,27279,17787,4212,34643,21152,33598,27520,16857,10911,
营业收入(万元),53289,32295,11648,72296,44393,29497,8454,51313,33859,22043,6291,41646,27279,17787,4212,34643,21152,33598,27520,16857,10911,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),49100,29673,13611,71813,44556,30447,11936,51000,34444,22709,9793,39081,26506,17107,6541,31407,21599,30705,24213,14452,8731,
营业成本(万元),33246,19835,8208,46062,26951,18271,6424,30256,20241,13631,5647,23895,16089,10480,3347,19457,12695,19120,15204,8145,5483,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2470,1525,708,3079,2133,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),265,167,82,312,214,134,50,200,147,88,36,205,138,91,21,135,86,229,211,620,597,
销售费用(万元),6810,3847,1736,10333,6843,4673,2298,8547,5963,3775,1859,6369,4457,2830,1406,5263,3937,5255,3863,2257,885,
管理费用(万元),6395,4301,2217,10022,7222,6686,3329,10016,6976,4475,2133,7298,5200,3380,1664,5909,4487,5719,4755,3439,1751,
财务费用(万元),-87,-2,51,7,-36,-29,45,14,22,15,17,90,74,21,35,-74,-10,-134,5,-63,-11,
资产减值损失(万元),,,609,1997,1228,712,-210,1966,1095,726,101,1224,548,304,67,717,405,516,174,53,25,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-132,-187,-188,3445,3384,3272,218,477,454,434,22,78,5,,7,,,,,2,,
对联营企业和合营企业的投资收益(万元),-148,-212,,0,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1917,689,-1936,5245,3958,2953,-2882,1373,-131,-233,-3480,2643,779,681,-2322,3236,-447,2893,3307,2407,2180,
营业外收入(万元),22,18,4,11,5,4,0,3,321,114,51,586,294,166,71,546,410,583,440,135,43,
营业外支出(万元),16,16,6,27,11,3,0,17,14,10,2,28,25,15,4,13,13,18,177,4,0,
非流动资产处置损失(万元),,,,,,,,,6,1,,2,,2,,12,,7,8,3,,
利润总额(万元),1922,692,-1938,5229,3952,2953,-2882,1358,176,-128,-3431,3201,1048,832,-2255,3770,-50,3458,3571,2538,2222,
所得税费用(万元),226,121,-357,406,390,235,-500,-23,-251,-243,-599,456,57,51,-391,527,-48,486,485,254,308,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),1696,570,-1581,4824,3562,2718,-2382,1382,427,114,-2832,2745,991,780,-1865,3243,-2,2972,3085,2284,1914,
归属于母公司所有者的净利润(万元),1648,530,-1556,5416,4156,3358,-1894,2355,1190,693,-2334,2707,1163,963,-1722,3132,55,2999,3072,2396,1986,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),48,41,-26,-592,-593,-640,-488,-974,-763,-579,-497,38,-173,-182,-143,111,-57,-27,13,-112,-72,
基本每股收益,0.15,0.05,-0.14,0.49,0.36,0.3,-0.17,0.21,0.11,0.06,-0.21,0.32,0.14,0.12,-0.21,0.38,0.01,0.36,0.41,0.32,,
稀释每股收益,0.15,0.05,-0.14,0.48,0.36,0.3,-0.17,0.21,0.11,0.06,-0.21,0.32,0.14,0.12,-0.21,0.38,0.01,0.36,0.41,0.32,,
