报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),172456,108463,56644,245364,154156,98593,46921,182544,108793,68331,32876,144858,86774,56112,26556,122188,44027,97938,88976,73754,53694,
营业收入(万元),172456,108463,56644,245364,154156,98593,46921,182544,108793,68331,32876,144858,86774,56112,26556,122188,44027,97938,88976,73754,53694,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),177635,112111,54910,226690,148988,94604,45415,164730,106415,66563,32847,134362,88405,58184,27790,116128,51505,99790,84535,67903,48187,
营业成本(万元),77793,48183,20339,97205,55837,35605,18551,61402,34360,21414,10007,50014,28703,19606,9029,41050,15627,35051,33375,28532,20183,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),49851,31712,15511,58010,41133,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1216,846,556,2572,1417,923,455,2084,1167,889,597,1891,1023,690,324,1529,474,1288,1126,885,598,
销售费用(万元),41236,26279,14437,52079,36468,21846,10342,41110,28309,16639,8694,33419,23204,15269,7606,30470,15271,25005,19394,15808,11643,
管理费用(万元),7640,4999,3487,11058,11754,34291,15824,56203,41336,25781,12882,46961,34500,21707,10590,41685,19895,36208,29587,21225,15283,
财务费用(万元),-102,91,-3,-61,-121,-316,-139,-230,-187,-1,16,606,403,329,152,753,395,667,364,215,-165,
资产减值损失(万元),,,583,5828,2502,2255,382,4161,1431,1842,652,1471,573,584,89,641,-158,1570,689,1239,645,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),148,58,78,465,605,266,25,565,490,198,93,,,,,,,,,,1,
对联营企业和合营企业的投资收益(万元),,,,-523,,,,-311,,-79,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1668,647,4805,32959,14015,9350,4117,27991,9963,7194,122,10495,-1632,-2073,-1234,6060,-7478,-1852,4441,5851,5509,
营业外收入(万元),198,117,52,103,142,174,152,122,587,375,2915,7220,4451,2248,1135,6513,2207,6331,4825,2489,2180,
营业外支出(万元),37,70,18,96,31,26,1,8,2,1,0,3,3,1,0,4,3,19,11,25,2,
非流动资产处置损失(万元),,,,,,,,,,,,0,0,0,,3,,9,11,,,
利润总额(万元),1829,695,4839,32966,14126,9498,4269,28105,10547,7567,3037,17712,2817,174,-99,12569,-5274,4460,9255,8314,7686,
所得税费用(万元),-494,-217,-177,828,143,378,366,1081,443,71,-56,283,469,276,-17,662,-634,-692,-127,76,1269,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),2323,912,5016,32138,13983,9120,3903,27024,10104,7496,3093,17429,2348,-102,-82,11908,-4640,5153,9382,8238,6417,
归属于母公司所有者的净利润(万元),2293,1054,5017,32195,14017,9144,3921,27077,10160,7528,3106,17467,2365,-99,-82,12028,-4573,5341,9382,8238,6417,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),30,-142,-1,-57,-34,-24,-18,-53,-55,-33,-13,-38,-17,-3,,-120,-67,-189,,,,
基本每股收益,0.05,0.02,0.14,0.91,0.4,0.26,0.16,1.08,0.41,0.3,0.12,0.86,0.12,-0,-0,0.6,-0.23,0.27,0.47,0.41,,
稀释每股收益,0.05,0.02,0.14,0.9,0.39,0.25,0.15,1.08,0.41,0.3,,0.86,0.12,-0,,0.6,,0.27,0.47,,,
