报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),90074,54887,22487,118270,55337,38724,17893,59692,42826,24334,10137,76937,32923,16138,4651,45046,27200,18102,65757,75571,44513,28959,
营业收入(万元),90074,54887,22487,118270,55337,38724,17893,59692,42826,24334,10137,76937,32923,16138,4651,45046,27200,18102,65757,75571,44513,28959,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),80115,47631,18941,102234,45292,29870,14806,47398,36038,21960,9097,65610,27865,14842,5118,38370,24837,17050,56939,65851,32919,18117,
营业成本(万元),65795,38480,14877,80836,33067,22027,12137,36511,28629,17229,7264,54325,22324,11266,3495,28445,18275,12387,45059,55634,24837,12402,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4715,2956,1460,4961,2974,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),507,337,152,1186,612,487,157,624,470,265,83,514,99,50,51,330,201,124,586,769,1532,1408,
销售费用(万元),946,577,202,1223,863,556,211,572,329,190,81,603,464,324,167,806,629,487,1074,854,626,427,
管理费用(万元),5019,3348,1641,5386,3286,3576,1511,5693,3790,2468,1121,5385,3486,2370,1102,5208,4087,2925,6153,5998,4686,3163,
财务费用(万元),3132,1934,845,3665,2597,1664,918,2730,1919,1156,588,2247,1636,1175,569,2372,1915,1383,1663,518,537,70,
资产减值损失(万元),,,,4978,1894,1559,-128,1266,901,652,-40,2536,-144,-343,-266,1210,-270,-256,2403,2077,701,646,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),676,-38,392,0,-7,10,,117,99,70,36,126,9,9,,10,10,10,12,12,10,7,
对联营企业和合营企业的投资收益(万元),665,-39,392,-26,-34,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),7177,4315,3995,16264,10362,9025,3194,12425,6897,2444,1076,11453,5067,1305,-467,6685,2373,1061,8830,9732,11604,10849,
营业外收入(万元),170,159,158,1503,141,134,136,635,32,13,13,1116,1112,1012,861,1890,1869,1844,22,247,169,15,
营业外支出(万元),-175,-175,-210,69,-61,-64,2,209,1,0,,2,,,,3,3,,2,0,,10,
非流动资产处置损失(万元),,,,,,,,,1,0,,2,,,,3,3,,2,0,,4,
利润总额(万元),7522,4649,4363,17698,10564,9223,3328,12850,6927,2457,1089,12568,6178,2316,394,8572,4238,2905,8850,9979,11773,10854,
所得税费用(万元),1070,598,709,2581,1506,1314,525,1999,1100,381,204,1925,953,365,190,1084,464,299,1701,1402,1779,1531,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),6452,4050,3654,15117,9058,7909,2803,10851,5828,2076,885,10643,5226,1951,204,7487,3775,2606,7149,8577,9993,9324,
归属于母公司所有者的净利润(万元),6487,4039,3669,15006,9058,7909,2803,10851,5828,2076,885,10643,5226,1951,204,7487,3775,2606,7149,8577,9993,9324,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,240,
少数股东损益(万元),-35,11,-15,111,,,,,,,,,,,,,,,,,,,
基本每股收益,0.15,0.09,0.12,0.48,0.29,0.25,0.13,0.48,0.26,0.09,0.04,0.53,0.27,0.11,0.01,0.45,0.22,0.16,0.43,0.51,0.59,0.83,
稀释每股收益,0.15,0.09,0.12,0.48,0.29,0.25,0.13,0.48,0.26,0.09,0.04,0.53,0.27,0.11,0.01,0.45,0.22,0.16,0.43,0.51,0.59,0.83,
