报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),24471,16258,575,49331,50721,42846,4414,90007,53716,41440,5776,65352,13383,35227,4215,101,
营业收入(万元),24471,16258,575,49331,50721,42846,4414,90007,53716,41440,5776,65352,13383,35227,4215,101,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),31965,18951,3116,54523,48705,38672,5478,82684,51079,37706,6675,56266,13067,32207,3600,251,
营业成本(万元),18537,10470,690,31880,30682,25875,2567,65907,40699,31561,4438,45620,10086,24831,2679,33,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),3492,2427,1050,4528,3460,,,,2788,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),180,137,25,679,516,448,18,427,197,128,12,338,34,172,12,,
销售费用(万元),1439,1111,287,3347,2620,1864,437,4007,2587,1869,820,2681,645,1303,233,3,
管理费用(万元),5720,3213,1245,4809,3730,4543,2059,8613,3457,3825,1606,5034,2041,4276,614,210,
财务费用(万元),2596,1594,742,2751,2048,1236,556,1434,957,509,-51,424,126,111,14,2,
资产减值损失(万元),,,-923,6530,5649,4706,-159,2295,393,-186,-151,2169,135,1514,46,3,
公允价值变动收益(万元),,,0,,,,,,,,,,,,,,
投资收益(万元),85,85,79,382,279,20,,,,,,,,,3,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,0,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),-8982,881,-1565,2847,2645,4429,-1063,8808,3031,3733,-899,9087,316,3021,619,-150,
营业外收入(万元),18,10,10,24,40,18,69,220,56,330,101,393,43,703,15,103,
营业外支出(万元),1,1,,66,37,2,2,24,11,11,1,31,22,248,,1,
非流动资产处置损失(万元),,,,,,,,,,,,,,228,,,
利润总额(万元),-8964,890,-1556,2805,2648,4446,-996,9004,3076,4052,-799,9449,337,3476,634,-47,
所得税费用(万元),-1348,96,48,684,395,636,,-422,639,684,,1263,-6,840,90,-2,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),-7617,794,-1603,2121,2253,3810,-996,9426,2437,3367,-799,8187,343,2635,544,-46,
归属于母公司所有者的净利润(万元),-7617,794,-1603,2121,2253,3810,-996,9426,2437,3367,-799,8187,343,2635,544,-46,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
基本每股收益,-0.97,0.1,-0.2,0.3,0.33,0.61,-0.17,1.6,0.41,0.57,-0.14,1.45,0.06,0.51,,,
稀释每股收益,-0.97,0.1,-0.2,0.3,0.33,0.61,,1.6,0.41,0.57,,1.45,0.06,0.51,,,
