报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),67038,40732,18355,78852,58459,37357,17377,64285,46265,29238,13141,54908,39784,25742,10822,52689,39673,57588,47200,47861,39508,
营业收入(万元),67038,40732,18355,78852,58459,37357,17377,64285,46265,29238,13141,54908,39784,25742,10822,52689,39673,57588,47200,47861,39508,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),62943,37898,17402,72905,53292,34448,16883,60830,43691,27022,11986,48011,34512,22227,9660,46344,34581,51893,43406,43194,35274,
营业成本(万元),54548,32699,14692,63953,47340,30391,14213,51583,36968,22902,10207,41650,29904,19353,8049,40429,30343,46511,37915,38058,31502,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3349,1855,907,3713,2778,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),131,74,25,209,119,84,31,189,127,89,47,78,7,3,31,,,,,,0,
销售费用(万元),2164,1261,632,2477,1556,946,420,2187,1344,888,443,1791,1193,770,340,1683,1188,1607,1355,1390,939,
管理费用(万元),3110,2024,975,3335,2514,3250,1549,5614,4541,2812,1321,5195,3640,2306,1179,4484,3318,4032,3487,3550,2577,
财务费用(万元),-358,-14,163,-1010,-1052,-276,678,923,728,348,-32,-1034,-352,-260,59,-624,-447,-138,373,14,163,
资产减值损失(万元),,,8,228,38,53,-8,333,-16,-16,,331,120,54,,372,179,-119,276,182,93,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),256,201,134,652,337,209,71,409,208,40,25,60,60,60,60,272,139,324,190,176,28,
对联营企业和合营企业的投资收益(万元),-381,-213,-53,-83,-153,-117,-93,-49,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),4739,3182,1103,6893,5639,3223,605,4148,2782,2256,1179,6957,5332,3576,1223,6618,5231,6019,3983,4844,4262,
营业外收入(万元),,70,70,4,,,,15,90,70,4,584,356,126,94,345,141,520,569,328,882,
营业外支出(万元),,,,67,4,3,,17,16,16,,9,1,1,1,37,33,10,2,34,35,
非流动资产处置损失(万元),,,,,,,,,2,2,,0,0,,,1,1,0,0,24,34,
利润总额(万元),4739,3252,1173,6831,5636,3220,605,4146,2856,2310,1183,7532,5687,3700,1315,6926,5339,6529,4550,5138,5109,
所得税费用(万元),515,322,133,632,662,364,61,513,324,387,176,1041,809,537,220,982,741,770,615,855,739,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),4224,2929,1039,6199,4973,2856,544,3633,2532,1922,1007,6492,4878,3164,1095,5944,4598,5759,3935,4282,4370,
归属于母公司所有者的净利润(万元),4073,2929,1039,6199,4973,2856,544,3633,2532,1922,1007,6492,4878,3164,1095,5944,4598,5759,3935,4282,4370,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),152,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.29,0.21,0.07,0.44,0.35,0.28,0.05,0.36,0.25,0.19,0.1,0.84,0.65,0.42,0.15,0.79,0.61,0.77,0.52,0.57,0.58,
稀释每股收益,0.29,0.21,0.07,0.44,0.35,0.28,0.05,0.36,0.25,0.19,0.1,0.84,0.65,0.42,0.15,0.79,0.61,0.77,0.52,0.57,0.58,
