报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),230125,138975,46758,231596,159992,95620,35660,167966,117909,72345,26355,131383,94031,131426,64237,172229,160712,126661,
营业收入(万元),230125,138975,46758,231596,159992,95620,35660,167966,117909,72345,26355,131383,94031,131426,64237,172229,160712,126661,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),195792,120957,41308,213600,147299,88768,32006,154543,105707,65595,23721,117919,84315,112384,54426,167087,139272,114690,
营业成本(万元),125146,76430,26612,145019,101619,60630,21983,104809,71876,44062,15544,75621,54298,67977,32869,102245,104658,83649,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),12179,7850,2568,11862,7604,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),2211,1430,490,2173,1481,936,324,1841,1332,862,332,1614,864,1302,592,1298,1155,862,
销售费用(万元),40110,24438,7798,34191,22157,13361,5508,22256,15632,9832,3890,19422,12791,18708,9873,22367,17573,14472,
管理费用(万元),11981,8234,4136,13434,9446,11414,5125,20428,13191,8833,4354,16410,11945,18214,8385,33149,12644,9563,
财务费用(万元),4165,2576,1274,3397,2339,1538,809,4261,3204,1984,1021,4543,3421,4893,2923,5053,2587,1507,
资产减值损失(万元),,,-1569,3524,2653,889,-1743,947,472,22,-1420,309,995,1290,-217,2975,655,4637,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,
投资收益(万元),,,,2,2,2,,,,,,,,,,173,13,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),32267,17870,5838,20879,14679,8470,3705,16505,14424,8895,2635,13464,9717,19042,9811,5315,21452,11971,
营业外收入(万元),17,4,2,12477,12477,12470,14,180,11,10,1792,2708,1906,1947,399,986,1414,1258,
营业外支出(万元),269,226,4,258,230,164,101,208,178,263,90,189,173,191,140,29,179,382,
非流动资产处置损失(万元),,,,,,,,,1,1,1,51,32,66,63,11,,264,
利润总额(万元),32015,17649,5836,33098,26926,20775,3618,16477,14256,8642,4338,15983,11450,20797,10069,6273,22687,12847,
所得税费用(万元),4775,3159,989,6132,4621,3320,667,2976,2665,1638,877,2572,1999,3553,1872,3963,4147,2038,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),27241,14490,4847,26966,22305,17456,2951,13501,11592,7004,3461,13411,9451,17244,8198,2310,18539,10809,
归属于母公司所有者的净利润(万元),25064,13387,4875,26840,22232,17442,2978,13379,11507,6938,3432,13294,9433,17136,8145,2295,18556,10779,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),2177,1103,-27,126,73,14,-27,122,84,67,29,117,18,108,52,15,-16,30,
基本每股收益,0.81,0.43,0.16,0.88,0.73,0.57,0.1,0.57,0.5,0.3,0.15,0.58,0.41,0.8,0.41,0.14,2.32,1.8,
稀释每股收益,0.81,0.43,0.16,0.88,0.73,0.57,0.1,0.57,0.5,0.3,0.15,0.58,0.41,0.8,0.41,0.14,2.32,1.8,
