报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),768930,524911,213861,1074771,749804,492238,201371,821644,558797,351013,146028,663873,446067,290755,518103,186942,302311,226071,167966,108743,
营业收入(万元),768930,524911,213861,1074771,749804,492238,201371,821644,558797,351013,146028,663873,446067,290755,518103,186942,302311,226071,167966,108743,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),758507,518051,213541,1053722,742606,486631,199959,806190,553497,346697,144799,651558,444988,290573,511641,184477,295192,216124,159390,101613,
营业成本(万元),685797,469548,190851,950704,666324,439900,181167,729489,495951,311626,128595,584636,399542,259379,454365,161639,253600,186098,138381,89175,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),21488,12988,5751,27443,19298,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),-651,1732,669,5271,3105,2000,644,4029,2018,1499,729,2650,1066,890,2576,944,1931,1419,2055,1620,
销售费用(万元),35190,23416,11696,36676,30603,30139,14460,52929,40842,26666,13026,47625,34257,21805,38506,17951,29961,21260,14806,8697,
管理费用(万元),11241,7267,3366,15186,11601,7666,2807,12788,8300,4812,2102,8756,6950,4517,8558,3670,7863,6428,3392,2165,
财务费用(万元),5441,3100,1736,6558,5055,2759,923,4134,3198,2179,996,3671,2652,1701,1303,621,807,604,36,-112,
资产减值损失(万元),,,-528,11885,6620,4167,-41,2820,3187,-85,-649,4220,522,2281,6333,-347,1031,314,719,68,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-1076,-821,-120,-6679,156,159,148,-274,-328,-404,-226,209,-84,-80,3324,-16,4291,199,81,205,
对联营企业和合营企业的投资收益(万元),-1076,-821,-127,-1680,156,159,148,-310,-378,-404,-226,209,-84,-84,-17,,,194,462,650,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),9618,6343,199,14370,7354,5765,1560,15082,4972,3911,872,12525,995,102,9787,2449,11410,10146,8658,7335,
营业外收入(万元),304,468,178,852,460,255,1,150,216,31,6,493,482,441,461,229,397,401,34,2,
营业外支出(万元),263,43,3,1357,1235,1218,1015,215,379,372,13,383,168,7,371,350,114,146,143,7,
非流动资产处置损失(万元),,,,,,3,,,167,159,,10,7,2,8,-0,11,1,0,1,
利润总额(万元),9659,6769,375,13865,6579,4802,547,15018,4809,3571,866,12635,1308,535,9877,2329,11694,10401,8549,7330,
所得税费用(万元),1139,1198,249,2243,372,1321,237,2609,1127,904,539,2583,641,288,2047,969,2396,1995,1534,1935,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),8520,5570,125,11622,6207,3481,310,12408,3682,2667,327,10052,667,247,7829,1359,9298,8406,7015,5394,
归属于母公司所有者的净利润(万元),8451,5478,-41,12836,7052,3859,439,12671,3697,2742,327,10267,452,93,7792,1047,9128,8236,6671,5388,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),69,92,166,-1213,-845,-378,-129,-263,-15,-74,-0,-216,215,155,37,312,169,170,344,6,
基本每股收益,0.37,0.24,-0.01,0.57,0.31,0.17,0.03,0.93,0.29,0.23,0.03,0.86,0.04,0.01,0.65,0.12,0.76,1.37,1.11,0.9,
稀释每股收益,0.34,0.24,-0.01,0.56,0.31,0.17,0.03,0.93,0.29,0.23,0.03,0.86,0.04,,0.65,0.12,0.76,1.37,1.11,0.9,
