报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),453459,285184,131623,498556,364151,227479,98542,419202,308378,196998,90463,328320,239991,149789,68012,267731,195468,223739,104373,176053,140087,116492,
营业收入(万元),453459,285184,131623,498556,364151,227479,98542,419202,308378,196998,90463,328320,239991,149789,68012,267731,195468,223739,104373,176053,140087,116492,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),388105,242416,112778,412212,292382,183691,80456,344158,249604,158548,72174,265031,191341,120717,55612,218479,157776,186606,85976,145381,120013,104090,
营业成本(万元),328933,203860,92269,340125,246103,153255,65434,282910,208966,133884,61006,222395,163458,103299,46825,184534,133585,153358,71209,121882,101962,91076,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),21381,13456,5988,23114,16992,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),2582,1645,818,4013,2820,1741,868,3543,2582,1669,659,2746,1624,1000,414,1536,1153,1354,702,1025,876,613,
销售费用(万元),14116,8856,4103,17452,12310,7802,3583,14162,9840,5933,2764,11191,7596,4825,2093,8723,6050,7607,3311,5582,4480,2270,
管理费用(万元),23135,14117,7676,24140,14549,20325,10050,37423,25830,15956,7639,26522,17439,11176,5436,21185,15066,19554,8557,13761,10829,8816,
财务费用(万元),-2043,481,2207,-822,-2332,-886,1345,1695,1247,505,221,143,617,354,844,1184,977,3959,1458,2728,1388,626,
资产减值损失(万元),,,-283,4191,1938,1454,-824,4425,1139,601,-115,2034,607,62,,1316,945,774,739,402,478,689,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),1687,1214,645,709,58,,,465,465,77,,7,7,7,3,33,30,305,80,49,60,18,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),70090,48220,20728,92374,75947,47355,18833,80188,63753,39525,18289,63295,48656,29078,12402,49285,37723,37438,18477,30721,20134,12420,
营业外收入(万元),44,13,1,574,109,41,42,130,176,157,462,2661,1790,1088,201,1924,1314,988,440,876,444,612,
营业外支出(万元),1077,795,46,625,505,380,270,283,1441,1308,110,619,500,200,2,549,124,477,29,680,476,97,
非流动资产处置损失(万元),,,,,,,,,1316,1203,9,564,448,190,2,481,60,423,16,456,420,5,
利润总额(万元),69058,47437,20682,92323,75551,47017,18605,80034,62488,38373,18641,65338,49947,29966,12601,50659,38913,37949,18888,30917,20102,12936,
所得税费用(万元),10313,6915,2957,12805,12682,7904,2979,14061,10835,6786,3527,11592,8981,5513,2278,8392,6549,5021,2781,4170,2554,1529,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),58745,40522,17725,79518,62869,39112,15626,65974,51653,31588,15114,53746,40966,24454,10323,42268,32364,32928,16107,26747,17548,11407,
归属于母公司所有者的净利润(万元),63089,42648,18388,80266,62869,39112,15626,65974,51653,31588,15114,53746,40966,24454,10323,42245,32342,32556,15832,26440,17548,10342,
被合并方在合并前实现净利润(万元),,,,,,,,,,13151,,21691,,,,,,,,,,,
少数股东损益(万元),-4345,-2126,-663,-748,,,,,,,,,,,,22,22,372,275,308,,1065,
基本每股收益,1.07,0.73,0.45,1.97,1.54,0.96,0.38,1.62,1.27,0.77,0.37,1.49,1.14,0.68,0.29,1.17,0.9,0.9,1.01,0.73,,,
稀释每股收益,1.07,0.73,0.45,1.97,1.54,0.96,0.38,1.62,1.27,0.77,0.37,1.49,1.14,0.68,0.29,1.17,0.9,0.9,1.01,0.73,,,
