报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),36548,22130,9722,37605,28169,18957,7719,30742,22631,14599,7441,27363,21265,14110,25535,4139,28638,27352,22950,
营业收入(万元),36548,22130,9722,37605,28169,18957,7719,30742,22631,14599,7441,27363,21265,14110,25535,4139,28638,27352,22950,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),31331,18665,8383,31550,24272,16247,6457,25138,18516,11961,6259,22040,17423,11577,20558,3669,22651,20095,18260,
营业成本(万元),22966,13475,5841,23247,17917,12298,4732,18246,13169,8414,4576,15651,12608,8193,13563,2111,15946,14361,12324,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),1173,673,346,1319,915,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),312,188,78,247,205,171,66,291,247,185,100,372,245,172,222,37,345,311,171,
销售费用(万元),3143,1888,772,2891,2167,1269,560,2070,1596,1016,606,1780,1218,762,1896,452,1634,1414,1202,
管理费用(万元),3351,2227,1078,3484,3505,2141,1082,3830,2837,1816,868,3466,2619,1745,3677,1012,3456,3284,4230,
财务费用(万元),387,213,75,481,374,241,-17,385,283,180,79,355,281,198,454,110,444,436,131,
资产减值损失(万元),,,193,-120,104,127,34,316,382,350,31,416,452,507,745,-53,826,288,202,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),6,,,583,579,134,,32,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),6694,2997,1397,7512,4535,2866,1263,5715,4115,2639,1182,5322,3841,2532,4977,470,5986,7257,4690,
营业外收入(万元),60,,,,,,,39,61,55,26,152,133,46,147,28,413,390,157,
营业外支出(万元),8,3,,3,33,12,0,22,12,0,0,23,16,16,20,,3,6,174,
非流动资产处置损失(万元),,,,,,,,,0,0,,2,2,2,1,,,1,173,
利润总额(万元),6746,2994,1397,7508,4502,2854,1263,5732,4165,2694,1208,5451,3958,2562,5103,498,6397,7641,4673,
所得税费用(万元),1046,505,230,1204,736,471,196,967,710,484,224,877,608,424,834,97,1009,1350,987,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),5700,2489,1167,6304,3766,2383,1067,4765,3455,2210,984,4574,3351,2138,4269,402,5388,6292,3686,
归属于母公司所有者的净利润(万元),5700,2489,1167,6304,3766,2383,1067,4765,3455,2210,984,4574,3351,2138,4269,402,5388,6292,3686,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
基本每股收益,0.17,0.08,0.06,0.3,0.18,0.11,0.05,0.44,0.36,0.23,0.06,0.5,0.37,0.23,0.47,0.04,0.59,0.69,0.43,
稀释每股收益,0.17,0.08,0.06,0.3,0.18,0.11,0.05,0.44,0.36,0.23,0.06,,0.37,0.23,,,,,,
