报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),23674,15989,4467,39701,24424,15377,4352,38183,21527,14228,5000,34613,17700,14120,4056,28050,25965,27318,21882,
营业收入(万元),23674,15989,4467,39701,24424,15377,4352,38183,21527,14228,5000,34613,17700,14120,4056,28050,25965,27318,21882,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),27679,17936,7515,38341,25031,15797,7611,35265,21763,14108,5988,31987,20048,14506,5947,26212,24825,26002,20381,
营业成本(万元),19001,12425,4875,24521,16804,10484,5215,23655,14635,9479,4013,22182,13694,9974,4234,17165,16806,16208,11969,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2046,1184,479,1389,798,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),84,70,14,306,112,74,12,303,148,101,38,256,70,67,19,176,126,231,848,
销售费用(万元),3915,2771,1296,5746,3848,2376,1018,4739,2993,1962,845,4404,3270,2300,889,3624,3872,4290,3098,
管理费用(万元),2556,1454,835,4519,2674,2324,1368,4663,3052,1754,949,3516,2203,1522,690,4021,3670,4924,3875,
财务费用(万元),78,31,46,300,104,11,-2,348,305,184,89,546,385,210,84,430,94,31,362,
资产减值损失(万元),,,-29,1560,692,528,,1556,629,629,55,1082,426,433,31,797,257,316,228,
公允价值变动收益(万元),156,134,66,89,,,,,,,,,,,,,,,,
投资收益(万元),-62,-47,-26,66,-43,-28,,-12,,,,-41,-41,-41,-33,-58,155,123,-0,
对联营企业和合营企业的投资收益(万元),-62,-47,-26,-56,-43,-28,,-12,,,,-49,-49,-49,-33,-33,155,123,-0,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),-2956,-1751,-2770,2508,132,3,-2933,3595,-62,119,-988,2585,-2389,-427,-1924,1780,1294,1439,1501,
营业外收入(万元),563,542,335,1426,298,279,209,492,469,326,98,973,209,157,45,966,1381,1660,736,
营业外支出(万元),0,0,,37,,,,12,9,1,,18,111,101,,1,3,34,47,
非流动资产处置损失(万元),,,,,,,,,,,,1,0,0,,0,0,1,0,
利润总额(万元),-2393,-1209,-2434,3897,430,282,-2724,4074,398,444,-890,3540,-2290,-370,-1879,2746,2672,3064,2190,
所得税费用(万元),115,74,4,593,133,3,,684,72,100,-207,375,-117,-134,57,410,428,409,445,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),-2508,-1283,-2438,3303,298,279,-2724,3390,326,344,-682,3166,-2173,-236,-1936,2336,2244,2655,1745,
归属于母公司所有者的净利润(万元),-2423,-1238,-2352,3463,367,361,-2678,3399,326,330,-701,3154,-2195,-251,-1938,2333,2245,2654,1703,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-85,-46,-86,-160,-69,-82,-46,-8,-0,15,19,12,21,15,3,2,-1,1,42,
基本每股收益,-0.17,-0.08,-0.16,0.24,0.03,0.02,-0.18,0.27,0.02,0.03,-0.06,0.29,-0.2,-0.02,-0.18,0.21,0.2,0.24,,
稀释每股收益,-0.17,-0.08,-0.16,0.24,0.03,0.02,-0.18,0.27,0.02,0.03,-0.06,0.29,-0.2,-0.02,-0.18,0.21,0.2,0.24,,
