报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
营业总收入(万元),26561,10638,5071,38144,26660,10862,4412,38098,25090,10194,3994,37964,8512,38488,4387,33125,30145,
营业收入(万元),26561,10638,5071,38144,26660,10862,4412,38098,25090,10194,3994,37964,8512,38488,4387,33125,30145,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),23436,10088,4854,34713,24286,10182,4225,33534,22631,9522,3818,33615,7954,34251,4385,29302,26295,
营业成本(万元),17843,6681,3248,26736,18595,7174,3003,25567,16634,6565,2829,25375,5165,25248,2952,21901,19293,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),59,47,25,144,122,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),157,101,57,233,201,139,87,253,180,115,54,195,14,24,1,26,206,
销售费用(万元),3070,1754,738,4321,2911,1649,576,4763,3038,1773,411,4759,1476,5065,832,3859,3637,
管理费用(万元),2526,1631,816,2559,1816,1252,577,2545,1621,1091,541,2308,1197,2368,541,2632,2248,
财务费用(万元),-218,-126,-29,-111,-63,-42,-19,-89,-52,-35,-18,34,45,89,-5,31,301,
资产减值损失(万元),,,,832,704,9,,495,1210,13,,945,57,1458,63,853,609,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),367,318,95,497,57,40,-0,-82,-82,-82,6,-60,-29,53,45,,1778,
对联营企业和合营企业的投资收益(万元),-51,-53,-55,-64,-51,-52,,-88,-82,-89,,-69,,4,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),3155,977,348,4443,2734,812,233,4666,2408,600,183,4288,529,4290,47,3823,5628,
营业外收入(万元),66,65,0,256,250,129,129,45,105,70,44,338,280,825,26,266,270,
营业外支出(万元),481,1,,384,1,1,,503,1,0,0,411,11,518,0,975,1350,
非流动资产处置损失(万元),,,,,,,,,,,,5,,8,,5,566,
利润总额(万元),2740,1041,349,4315,2982,939,362,4209,2512,670,227,4215,799,4597,73,3114,4548,
所得税费用(万元),710,293,89,1101,733,250,86,1054,621,169,73,1075,206,1203,57,1005,1331,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),2030,748,259,3214,2250,689,276,3154,1891,501,154,3141,593,3394,17,2109,3216,
归属于母公司所有者的净利润(万元),2025,775,234,3181,2212,727,273,3136,1880,496,166,3132,592,3394,17,2109,3023,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),5,-27,25,33,37,-38,4,18,11,5,-12,9,0,,,,193,
基本每股收益,0.14,0.06,0.02,0.23,0.16,0.05,0.03,0.41,0.27,0.07,0.02,0.45,0.08,0.48,0,0.3,0.43,
稀释每股收益,0.14,0.06,0.02,0.23,0.16,0.05,0.03,0.41,0.27,0.07,0.02,0.45,0.08,0.48,0,0.3,0.43,
