报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),939870,651891,359450,1141392,829637,562405,307523,1055377,776202,536691,291630,1029260,756682,524279,288946,1058788,1059990,1066761,966283,909050,
营业收入(万元),939870,651891,359450,1141392,829637,562405,307523,1055377,776202,536691,291630,1029260,756682,524279,288946,1058788,1059990,1066761,966283,909050,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),909233,629249,346402,1107700,790121,527898,288086,1004666,738952,509136,276465,982980,723157,498756,275337,1013663,1017208,1024633,923745,876715,
营业成本(万元),719305,500942,275353,885193,645460,439009,240752,844759,618183,425411,231942,832041,610037,420946,233087,855728,860786,878590,789493,752255,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),7006,4899,2596,9808,6983,4401,2440,8433,6269,4389,2383,7946,4502,3542,1972,7269,7175,6583,5595,4806,
销售费用(万元),110863,74995,39644,137653,90295,54951,29258,99555,74528,49575,26978,89296,66105,44120,23991,90727,91735,88387,81840,78468,
管理费用(万元),62266,42728,23838,62888,38785,23230,12621,41131,29914,20979,10854,37532,29670,20448,11203,40073,38789,34909,33831,32950,
财务费用(万元),9792,5685,2877,7342,4812,2944,1526,7298,5368,4398,2414,11731,9043,6130,3158,15431,14445,12264,10347,5980,
资产减值损失(万元),,,2093,4816,3785,3362,1488,3491,4690,4383,1893,4434,3799,3570,1927,4436,4278,3900,2639,2255,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),98,53,,1437,1322,1191,875,1351,,,,,,,,,-37,122,550,11124,
对联营企业和合营企业的投资收益(万元),98,53,,,,,,,,,,,,,,,,122,550,315,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),30484,21708,13516,35735,41453,36241,20718,52517,38100,27626,15165,46280,33525,25523,13609,45124,42745,42249,43088,43460,
营业外收入(万元),5879,5466,3414,2839,1694,1363,240,2968,933,602,309,4316,1379,1203,265,2484,4406,4642,2536,2342,
营业外支出(万元),1435,454,258,1159,797,125,17,200,116,68,31,188,137,130,79,376,279,482,221,523,
非流动资产处置损失(万元),,,,,,,,,39,36,1,51,49,49,48,90,24,8,,203,
利润总额(万元),34927,26720,16672,37415,42350,37479,20941,55284,38917,28159,15443,50408,34767,26596,13795,47232,46872,46410,45403,45278,
所得税费用(万元),13389,9706,6973,17209,12638,9366,5193,15835,11500,7289,3998,14218,9431,7030,3461,13414,13475,13160,12066,14698,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),21538,17014,9699,20206,29712,28113,15748,39449,27417,20871,11445,36190,25336,19566,10334,33818,33397,33250,33337,30581,
归属于母公司所有者的净利润(万元),21537,17012,9693,20208,29713,28112,15747,39453,27416,20870,11444,36187,25334,19565,10333,33817,33392,33252,33336,29407,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,10108,
少数股东损益(万元),2,2,6,-2,-1,1,1,-4,1,1,0,4,2,1,1,2,5,-2,1,1174,
基本每股收益,0.25,0.2,0.11,0.23,0.35,0.33,0.18,0.49,0.35,0.28,0.17,0.53,0.37,0.29,0.15,0.49,0.49,0.49,0.49,0.51,
稀释每股收益,0.2,0.2,0.11,0.23,0.35,0.33,0.18,0.49,0.35,0.28,0.17,0.53,0.37,0.29,0.15,0.49,0.49,0.49,0.49,0.51,
