报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),176434,121017,56004,224893,170996,113215,55663,202283,153515,97155,48218,161706,121557,80840,38178,145625,76662,146013,130778,99748,
营业收入(万元),176434,121017,56004,224893,170996,113215,55663,202283,153515,97155,48218,161706,121557,80840,38178,145625,76662,146013,130778,99748,
利息收入(万元),,,,,,,,,,0,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,0,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,0,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),155747,108675,52884,203103,151218,101231,51587,179278,132225,81792,41090,136036,100124,66566,32374,130190,68217,127672,114084,87742,
营业成本(万元),132612,91889,42806,172637,132037,87434,43213,150252,112461,70297,36286,114201,85655,57416,27217,107900,57713,106725,95612,73627,
利息支出(万元),,,,,,,,,,0,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,0,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),7438,5168,2331,9472,7322,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,0,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,0,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,0,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,0,,,,,,,,,,,
分保费用(万元),,,,,,,,,,0,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1128,686,245,1297,890,621,292,1490,971,608,357,1418,901,647,495,881,495,912,629,616,
销售费用(万元),5673,3815,1697,7159,4452,2925,1280,6250,4119,2463,1061,4935,2933,1981,942,4431,2119,4293,4652,3852,
管理费用(万元),11206,7583,4060,13646,7959,9312,4056,17953,12274,7410,2802,16149,10514,6643,3549,16513,7323,13226,11217,8718,
财务费用(万元),-2310,-465,1330,-2340,-2553,-138,2335,2827,1889,1131,325,-1610,-481,-284,190,-213,532,1312,1287,521,
资产减值损失(万元),,,416,1232,1111,1076,411,506,511,-117,259,943,603,163,-19,679,34,1204,687,408,
公允价值变动收益(万元),-349,251,1631,-345,-1869,-1166,140,-71,-425,-174,-21,577,200,216,331,-382,601,-626,385,-103,
投资收益(万元),1209,1200,595,846,1225,1903,1083,1545,636,29,39,-247,-160,-120,-149,685,710,137,-106,89,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,0,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,0,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),22459,13777,5482,23042,19635,13177,5633,25173,21814,15300,7146,26000,21472,14370,5986,15737,9756,17852,16972,11993,
营业外收入(万元),101,30,19,64,61,43,15,292,272,80,98,1098,912,301,67,337,126,303,342,135,
营业外支出(万元),224,201,152,293,317,59,17,208,239,155,66,143,73,71,55,529,231,277,144,215,
非流动资产处置损失(万元),,,,,,,,,150,84,,102,55,54,,193,45,148,41,66,
利润总额(万元),22336,13606,5348,22813,19380,13161,5631,25258,21846,15225,7178,26956,22311,14600,5998,15545,9651,17878,17171,11912,
所得税费用(万元),2718,1680,908,2725,2409,1659,792,3465,3332,2469,1117,3880,3284,2109,1015,2320,1903,2893,2765,1526,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),19618,11926,4441,20088,16971,11501,4839,21793,18514,12756,6061,23076,19027,12490,4983,13225,7748,14984,14405,10386,
归属于母公司所有者的净利润(万元),19528,11860,4419,20042,16960,11510,4841,21810,18524,12769,6068,23087,19043,12503,4997,13248,7751,14984,13810,8898,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),90,66,21,46,10,-9,-2,-17,-10,-13,-6,-12,-17,-12,-15,-23,-2,,595,1488,
基本每股收益,0.76,0.46,0.24,1.1,1.09,1,0.48,2.41,2.13,1.6,,3.05,2.51,1.65,,1.75,1.02,1.98,1.82,1.17,
稀释每股收益,0.76,0.46,0.24,1.1,1.09,1,0.48,2.41,2.13,1.6,,3.05,2.51,1.65,,1.75,1.02,1.98,1.82,1.17,
