报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),804059,525242,257850,885927,629894,408286,203396,742120,529940,350119,173677,627372,458128,295076,146597,526548,253535,454501,370666,325246,
营业收入(万元),804059,525242,257850,885927,629894,408286,203396,742120,529940,350119,173677,627372,458128,295076,146597,526548,253535,454501,370666,325246,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),730917,474360,233862,817708,576523,371605,184476,679739,481375,317054,157692,569517,413533,265451,131412,471762,225677,413365,339163,301204,
营业成本(万元),483820,315134,155675,516980,367221,238133,121031,443355,316549,210881,106382,375058,277844,177902,89103,310514,150777,271406,226469,206335,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),103,61,,50,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),4400,3066,1672,6169,4393,2884,1399,5368,3878,2504,1191,4622,3091,2042,1148,4048,2016,3637,2863,2663,
销售费用(万元),206429,133330,64988,248683,173988,110676,52511,192306,133671,86466,41635,156576,109288,69943,32998,129160,59618,111256,90427,76321,
管理费用(万元),33463,21280,10616,41508,27822,17840,8465,34640,24629,15497,7528,29613,20502,13665,6894,24893,11511,22849,16630,13550,
财务费用(万元),2702,1488,544,3201,2443,1481,698,2620,2143,1371,637,2779,2199,1441,786,2890,1632,3625,2370,2110,
资产减值损失(万元),,,367,1117,657,591,373,1451,505,335,320,870,610,458,483,258,122,592,403,224,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),1263,561,117,2312,1195,1113,674,703,1,-83,-49,,,,,2,1,,59,85,
对联营企业和合营企业的投资收益(万元),,,,,-118,-87,-42,-59,-28,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),74182,50910,24542,71830,55009,38139,19585,63332,48830,33180,15936,57855,44595,29625,15185,54787,27859,41136,31561,24127,
营业外收入(万元),1571,838,225,814,677,364,153,670,553,279,170,1200,676,188,125,1062,392,1515,934,665,
营业外支出(万元),811,436,71,688,295,136,36,544,575,256,184,1308,778,778,50,429,217,283,332,439,
非流动资产处置损失(万元),,,,,,,,,80,50,14,89,56,26,9,81,30,51,124,99,
利润总额(万元),74943,51312,24696,71956,55392,38366,19702,63458,48807,33203,15922,57747,44493,29036,15260,55421,28034,42368,32163,24352,
所得税费用(万元),19763,13393,6411,19387,14422,9857,5137,15997,12213,8429,4225,14886,11028,7330,3794,13195,6383,11535,9628,7215,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),55179,37920,18286,52569,40970,28509,14565,47461,36594,24774,11697,42861,33466,21705,11465,42226,21651,30833,22535,17138,
归属于母公司所有者的净利润(万元),55617,38071,18405,53163,41399,28797,14701,47496,36670,24842,11724,43019,33493,21705,11465,39543,18968,26550,19738,14918,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-438,-152,-119,-595,-429,-288,-136,-35,-76,-67,-27,-158,-27,,,2683,2683,4283,2797,2219,
基本每股收益,1.07,0.73,0.46,1.33,1.03,0.72,0.37,1.26,0.99,0.69,0.33,1.19,0.91,0.6,0.32,1.23,0.67,0.98,0.73,,
稀释每股收益,1.07,0.73,0.46,1.33,1.01,0.72,0.37,1.26,1.01,0.69,0.33,1.19,0.92,0.6,0.32,1.23,0.67,0.98,0.73,,
