报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),78549,44472,18996,76373,51461,32520,11825,63661,42218,26606,9393,54124,36886,23521,6154,55236,48212,9150,47256,40239,34865,
营业收入(万元),78549,44472,18996,76373,51461,32520,11825,63661,42218,26606,9393,54124,36886,23521,6154,55236,48212,9150,47256,40239,34865,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),69570,40040,18485,69173,46272,29717,11605,56887,37880,24295,9251,48037,32942,21393,6922,49330,41490,7068,40566,34436,29775,
营业成本(万元),57830,31689,14450,56849,38896,24809,8971,47755,31352,19488,6984,40541,27405,17559,4936,41457,33751,5302,33769,29694,26193,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1659,1257,490,2650,1359,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),626,469,285,588,493,361,173,538,389,267,90,441,187,70,26,390,216,17,298,0,154,
销售费用(万元),4584,3276,1493,5011,3534,2216,1205,3858,2576,1805,763,3359,2331,1606,981,3606,3922,921,2968,2124,1821,
管理费用(万元),4282,2982,1540,4178,2716,2613,1265,4280,3336,2468,1449,3591,2937,2095,1172,3469,3368,803,2885,1646,1202,
财务费用(万元),589,367,242,-869,-787,-390,53,-20,-39,38,72,-159,34,-10,123,-17,31,35,392,432,48,
资产减值损失(万元),,,-15,766,61,107,-62,477,266,229,-107,265,48,73,-317,425,203,-10,254,540,356,
公允价值变动收益(万元),74,95,39,,,,,,,,,,,,,,,,,,,
投资收益(万元),289,54,24,184,138,87,29,100,74,53,7,89,56,50,23,115,-134,37,167,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,167,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),9842,5350,721,7776,5642,3163,249,7285,4412,2364,149,6175,4000,2177,-745,6022,6587,2119,6857,5804,5090,
营业外收入(万元),132,102,3,211,108,64,61,544,714,570,69,511,323,263,240,227,375,59,205,72,117,
营业外支出(万元),41,23,23,64,121,55,35,18,11,5,1,3,2,,,13,13,1,21,11,21,
非流动资产处置损失(万元),,,,,,,,,,,,0,,,,1,,,,,,
利润总额(万元),9933,5430,702,7923,5630,3171,275,7811,5115,2929,217,6684,4321,2440,-505,6237,6950,2176,7041,5865,5186,
所得税费用(万元),2179,1100,348,1330,877,499,75,1429,775,471,55,990,667,354,51,851,999,311,934,896,743,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),7754,4330,354,6593,4753,2671,200,6382,4341,2459,162,5694,3654,2086,-556,5386,5951,1865,6107,4969,4442,
归属于母公司所有者的净利润(万元),7752,4330,354,6593,4753,2671,200,6382,4341,2459,162,5694,3654,2086,-556,5386,5951,1865,6107,4969,4442,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),1,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.37,0.21,0.02,0.32,0.23,0.13,0.01,0.41,0.28,0.16,0.01,0.47,0.3,0.17,-0.05,0.45,0.5,0.16,0.51,0.46,,
稀释每股收益,0.37,0.21,0.02,0.31,0.23,0.13,0.01,0.41,0.28,0.16,0.01,0.47,0.3,0.17,-0.05,0.45,0.5,0.16,0.51,0.46,,
