报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),51570,30498,17311,97431,69455,54035,33255,148416,109931,74910,37331,116873,85295,91228,68585,50970,
营业收入(万元),51570,30498,17311,97431,69455,54035,33255,148416,109931,74910,37331,116873,85295,91228,68585,50970,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),57721,33879,19194,95664,68272,51942,30880,136380,99485,67943,34221,106490,75770,81532,65780,50206,
营业成本(万元),37192,21388,12362,66299,48102,37093,22623,97829,72605,50005,24360,73007,51191,53953,43752,34552,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),6625,4426,2247,8602,5808,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),189,145,19,550,209,158,31,711,348,222,66,973,264,1027,623,364,
销售费用(万元),11158,6013,3450,16361,11924,9158,5418,23246,18469,12128,6823,19442,14496,14113,9198,5991,
管理费用(万元),2814,2010,886,3882,2518,5349,3179,12478,7242,4812,2381,10309,7960,10079,9488,6522,
财务费用(万元),-256,-103,-111,-866,-718,-411,-494,473,537,463,276,1777,1218,1837,2593,2705,
资产减值损失(万元),,,341,837,429,595,124,1643,283,314,315,982,641,522,126,71,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,
投资收益(万元),2632,1518,417,2664,1902,1121,321,152,,,,,,445,98,65,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),-2915,244,1179,8101,5109,5111,3500,16685,13969,10070,3110,10383,9524,10141,2903,830,
营业外收入(万元),7,7,1,600,901,307,275,370,561,454,116,6272,4539,6206,4343,5602,
营业外支出(万元),14,9,2,186,10,0,0,8,8,8,5,,,,10,10,
非流动资产处置损失(万元),,,,,,0,,,,,,,,,10,8,
利润总额(万元),-2921,243,1178,8515,6000,5419,3775,17047,14522,10516,3222,16655,14063,16347,7236,6422,
所得税费用(万元),-202,189,274,496,998,886,594,2126,2180,1579,419,2264,2112,2214,863,582,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),-2719,54,904,8019,5002,4533,3181,14921,12342,8937,2803,14391,11951,14133,6372,5840,
归属于母公司所有者的净利润(万元),-2719,54,904,8019,5002,4533,3181,14921,12342,8937,2803,14391,11951,14133,6372,5840,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
基本每股收益,-0.07,0,0.03,0.26,0.16,0.15,0.11,0.66,0.59,0.43,0.13,0.69,0.57,0.68,,,
稀释每股收益,-0.07,0,0.03,0.26,0.16,0.15,0.11,0.66,0.59,0.43,0.13,0.69,0.57,0.68,,,
