报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),42375900,28977900,16363600,50379900,39437700,27171900,15292400,48377500,37551900,26230500,44467200,25079200,40273600,35149600,30473800,25734900,
营业收入(万元),,,,,,,,,,,,,,,,,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),38350100,26334800,15077400,45562700,35791600,24771000,14232600,43497700,33956700,24024600,39678000,22847100,34878500,30561400,26326000,22481700,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),241700,156600,80500,363800,322100,181600,87200,351900,267900,143300,301100,115400,268600,234700,217200,205100,
营业总成本(万元),39515500,27046600,15428100,47633400,36894700,25285600,14318900,46482000,34961200,25164300,41895000,23964800,36962500,33392100,29203900,24460000,
营业成本(万元),,,,,,,,,,,,,,,,,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),4960200,3371500,1782600,8172800,6620900,4189700,2156400,6809400,4792400,3140100,5366400,2557000,3596300,2646400,2165900,2020500,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,
退保金(万元),4563300,4300000,3968900,6785900,6223300,5744700,5318600,,6801800,,6392500,,5190100,,,,
赔付支出净额(万元),19386200,12435500,6463800,25831200,18545400,12063800,6287300,31618000,17095700,18152900,21800500,17592200,18849400,23876000,20829000,17041100,
提取保险合同准备金净额(万元),3868400,2359800,940800,-981300,302200,-176800,-1029000,,1195800,,1601500,,2123700,,,,
保单红利支出(万元),167500,139300,104600,211600,175700,125200,70900,266100,216700,147900,350200,192800,410000,,,,
分保费用(万元),90800,38000,13300,39300,31100,17500,7600,,42900,,22600,,30100,1010900,,,
其他业务成本(万元),604900,411100,209900,897300,698200,472900,222200,7164800,520700,3445400,611100,3442200,553800,,,,
营业税金及附加(万元),148400,107100,52500,227500,159900,112900,53700,,164700,,687200,,1485300,,,,
销售费用(万元),5385600,3644100,1789000,6214700,3950000,2558700,1187000,,,,4902200,,4583500,6367800,4445500,3850700,
管理费用(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,556900,,245500,,203900,,505300,551200,498900,
资产减值损失(万元),239900,159300,72800,200800,86400,89500,14700,,77300,,157100,,86800,,,,
公允价值变动收益(万元),30000,49300,55500,-53600,-56700,-48700,-19400,,11600,,-19100,,-30500,,,,
投资收益(万元),3691500,2417100,1173400,4426300,3295900,2240100,1032500,3647600,3358700,1652000,4414900,1507900,5074800,3342600,2782900,2004300,
对联营企业和合营企业的投资收益(万元),895900,557800,201600,1254000,889900,581200,235100,,809200,,1038600,,649100,,,,
汇兑收益(万元),33500,,-23600,42500,60000,15300,-41600,66800,-60800,32500,68800,-23300,63200,3400,64600,5000,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),2860400,1931300,935500,2746500,2543000,1886300,973500,1895500,2590700,1066200,2572200,1114400,3311100,1757500,1269900,1274900,
营业外收入(万元),21200,13000,8200,66300,11500,11500,6300,,17600,,27900,,35900,584500,297100,57100,
营业外支出(万元),15200,7000,2800,26000,16700,8900,3900,,15100,,53900,,21700,,,,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,
利润总额(万元),2866400,1937300,940900,2786800,2537800,1888900,975900,3083100,2593200,1580900,2546200,1457000,3325300,2342000,1567000,1332000,
所得税费用(万元),-126700,-230300,125900,836900,815600,493900,236500,778000,516700,301800,465900,328600,612100,470500,361500,317600,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),2993100,2167600,815000,1949900,1722200,1395000,739400,2305100,2076500,1279100,2080300,1128400,2713200,1871500,1205500,1014400,
归属于母公司所有者的净利润(万元),2136800,1551700,588700,1345000,1211800,976700,525000,1609900,1448500,881500,1433400,772500,1917600,1310900,812100,683200,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),856300,615900,226300,604900,510400,418300,214400,695200,628000,397600,646900,355900,795600,560600,393400,331200,
基本每股收益,0.48,0.35,0.13,0.32,0.29,0.23,0.12,0.38,0.34,0.21,0.34,0.18,0.45,0.31,0.19,0.2,
稀释每股收益,0.48,0.35,0.13,0.32,,,0.12,,,,0.34,,0.45,,0.19,0.2,
