报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),29070,15975,8139,47241,26986,11002,4602,29354,18523,10243,4234,24595,16153,6801,3207,23403,28718,27281,20227,17393,
营业收入(万元),29070,15975,8139,47241,26986,11002,4602,29354,18523,10243,4234,24595,16153,6801,3207,23403,28718,27281,20227,17393,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),24972,14381,7704,41879,23985,10297,4238,24978,15972,9465,4058,20780,13719,6567,3085,19041,23578,20957,14507,12426,
营业成本(万元),16921,9171,4931,31530,17676,6792,2612,17117,10960,6057,2529,14038,9271,3682,1675,12239,15542,13916,9123,7821,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1524,826,344,1763,1197,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),273,155,100,462,364,119,59,377,236,115,52,207,134,69,38,243,302,141,191,110,
销售费用(万元),2599,2097,1017,3116,1952,1173,570,2307,1604,1044,458,2018,1320,868,390,2002,2358,2065,1598,1301,
管理费用(万元),3452,2085,1100,3244,2348,2165,1107,4027,2863,1921,962,4213,3003,1905,962,4085,4950,4505,3225,2945,
财务费用(万元),204,48,20,4,8,4,8,-112,-90,-70,-17,-135,-94,-60,-5,-97,-129,-38,22,-47,
资产减值损失(万元),,,,1759,440,43,-119,1262,400,397,73,439,84,103,26,570,554,368,348,295,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),132,133,64,409,251,162,1,260,61,3,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),-5,-2,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),4249,2036,763,6511,3604,1132,495,5289,2658,786,177,3815,2434,233,121,4362,5140,6324,5720,4967,
营业外收入(万元),8,7,1,187,188,184,10,46,444,226,117,1246,1097,440,96,1478,1813,1756,895,137,
营业外支出(万元),14,12,5,25,5,3,0,5,5,5,2,10,10,10,3,6,42,21,9,4,
非流动资产处置损失(万元),,,,,,,,,,0,,4,4,4,1,1,39,13,7,0,
利润总额(万元),4243,2031,759,6673,3786,1313,505,5330,3097,1007,292,5050,3520,663,214,5834,6912,8059,6606,5100,
所得税费用(万元),532,339,113,912,515,186,88,750,447,138,34,698,497,81,28,787,965,1175,978,673,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),3712,1691,646,5761,3271,1126,417,4580,2650,869,257,4352,3023,581,186,5047,5947,6884,5628,4427,
归属于母公司所有者的净利润(万元),3225,1257,538,5501,3136,1025,308,4504,2567,829,262,4306,2985,579,190,5029,5932,6840,5524,4391,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),486,434,109,260,135,101,109,76,83,40,-5,45,38,2,-4,17,15,44,104,36,
基本每股收益,0.31,0.12,0.05,0.54,0.31,0.1,0.03,0.47,0.27,0.09,0.05,0.9,0.62,0.08,0.04,1.05,1.23,1.42,1.15,0.91,
稀释每股收益,0.31,0.12,0.05,0.54,0.31,0.1,0.03,0.47,0.27,0.09,0.05,0.9,0.62,0.08,0.04,1.05,1.23,1.42,1.15,0.91,
