报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),654311,466051,244193,1107641,844080,547309,224550,695004,492145,320086,144638,457527,329719,234707,361447,173315,319957,276909,198942,
营业收入(万元),654311,466051,244193,1107641,844080,547309,224550,695004,492145,320086,144638,457527,329719,234707,361447,173315,319957,276909,198942,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),564104,398287,200642,790547,584540,382381,154844,522763,378825,252975,112868,388316,280629,196126,333916,153453,301873,258922,196046,
营业成本(万元),472988,337183,169313,655272,488303,318844,126434,425902,311165,208309,92252,316710,228773,165705,255884,122490,244064,214804,162467,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),12324,7700,3393,20533,15149,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),16956,11541,6168,24101,16740,11083,5235,18306,13511,8965,4577,15777,10645,2020,9892,722,6868,932,2096,
销售费用(万元),30856,20948,11440,48943,34966,22085,9217,35169,24791,16602,8169,26570,18646,12395,19325,10427,15686,13887,9277,
管理费用(万元),13696,9038,3765,20377,13499,18327,7111,23826,14497,8955,3846,17839,13988,9481,18744,7306,14252,11775,10287,
财务费用(万元),17284,11876,6774,19289,14618,10464,6056,18479,14123,9098,4431,11946,9117,5980,17988,9908,20534,16998,11141,
资产减值损失(万元),,,-211,2032,1265,1579,791,1081,738,1047,796,-80,-539,545,12083,2600,419,526,778,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),-45,-30,,804,1000,667,336,16,-5,-3,-2,446,449,449,,,-50,,,
对联营企业和合营企业的投资收益(万元),-45,-30,,-6,-39,-23,,1,,,-2,-3,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),103774,79546,50611,330404,266461,171055,74450,180067,115550,69163,31770,69211,49538,39030,27530,19862,18083,17987,2896,
营业外收入(万元),878,504,228,1418,684,429,115,627,594,374,316,8972,2333,1355,8775,4068,4225,1200,1152,
营业外支出(万元),1143,650,249,1231,588,299,127,375,310,205,33,542,258,97,1378,174,478,308,215,
非流动资产处置损失(万元),,,,,,,,,,153,,297,,,904,44,45,17,,
利润总额(万元),103509,79400,50589,330591,266558,171185,74439,180318,115835,69332,32053,77641,51613,40289,34927,23756,21830,18879,3832,
所得税费用(万元),16460,13347,10003,45431,37299,23682,10494,25052,14351,9633,4303,11465,8632,6270,9164,5157,4426,1544,1219,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),87049,66053,40586,285160,229259,147502,63945,155266,101484,59699,27750,66176,42981,34018,25763,18600,17404,17335,2613,
归属于母公司所有者的净利润(万元),86127,65411,40232,280518,224645,144591,63012,151697,96623,55381,27130,65160,42613,33660,24943,18290,17022,17372,2613,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,-1190,,-1046,-718,-62,
少数股东损益(万元),922,642,354,4642,4613,2912,934,3569,4860,4318,620,1016,368,359,820,310,382,-37,,
基本每股收益,0.92,0.7,0.6,4.19,3.35,2.16,0.94,2.48,1.61,0.92,0.45,1.09,0.71,0.56,0.42,0.3,0.28,,,
稀释每股收益,0.92,0.7,0.6,4.19,3.35,2.16,0.94,2.48,,0.92,0.45,1.09,,0.56,0.42,0.3,0.28,,,
