报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),143407,86555,40949,148775,112991,71314,32336,114241,87095,56075,28465,80831,59001,38037,19414,60473,47598,48813,40391,31994,26181,
营业收入(万元),143407,86555,40949,148775,112991,71314,32336,114241,87095,56075,28465,80831,59001,38037,19414,60473,47598,48813,40391,31994,26181,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),119470,73068,35909,127038,95952,61133,28186,99882,76164,49318,24868,70367,50318,32335,16538,52073,41173,43716,36009,28401,23992,
营业成本(万元),99089,60306,28547,102469,77870,49455,22700,78713,62787,40367,20645,58651,42721,27617,14099,44326,34977,36800,29835,24142,20513,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5791,3101,1534,6713,4294,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),442,212,77,760,491,356,120,853,444,327,130,710,442,296,91,313,219,210,267,153,110,
销售费用(万元),6805,4468,2697,8926,7790,4832,2211,7997,6323,4007,1746,5694,3400,2172,942,3601,2781,2512,2078,1286,751,
管理费用(万元),5653,3832,1905,5933,4615,5651,2531,9243,5557,3820,1965,5121,3362,2095,1090,3745,2817,3489,2888,2170,2162,
财务费用(万元),1688,1149,875,1494,704,646,494,1321,797,519,249,-229,82,-110,195,9,89,545,833,542,399,
资产减值损失(万元),,,275,744,188,194,130,1754,256,278,134,419,310,265,122,79,291,160,108,107,57,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),29,,,536,580,400,122,127,-179,-129,-59,-323,-180,-143,-75,-30,15,-140,5,3,61,
对联营企业和合营企业的投资收益(万元),,,,-163,,,,-226,-179,-129,-59,,-180,-143,-75,-30,15,-94,5,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),25641,14587,6215,23052,18202,10711,4335,15284,10962,6745,3538,10141,8504,5559,2802,8369,6440,4958,4387,3596,2250,
营业外收入(万元),202,200,100,19,19,,,300,,,26,435,291,241,91,378,214,293,230,516,122,
营业外支出(万元),56,11,9,647,68,64,25,1196,4,,,36,33,1,1,33,33,37,,9,,
非流动资产处置损失(万元),,,,,,,,,,,,1,1,1,1,,,1,,,,
利润总额(万元),25788,14776,6306,22424,18152,10647,4310,14387,10959,6745,3564,10541,8762,5799,2892,8714,6621,5214,4617,4103,2372,
所得税费用(万元),3777,2129,904,2818,3051,1879,698,1555,1589,965,480,1477,1428,910,385,1357,930,712,654,611,429,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),22011,12647,5402,19607,15101,8768,3612,12832,9370,5780,3084,9064,7334,4889,2508,7357,5691,4502,3963,3492,1942,
归属于母公司所有者的净利润(万元),21897,12553,5316,19307,14810,8621,3549,13050,9339,5748,3048,9058,7346,4883,2504,7368,5694,4513,4003,3520,1972,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),114,94,87,299,291,147,63,-218,30,32,35,6,-11,6,3,-11,-3,-11,-41,-28,-30,
基本每股收益,1.18,0.7,0.3,1.07,0.82,0.48,0.2,0.74,0.53,0.33,0.28,1.01,0.82,0.54,0.28,0.82,0.63,0.5,0.44,,,
稀释每股收益,1.18,0.7,0.3,1.07,0.82,0.48,0.2,0.74,0.53,0.33,0.28,1.01,0.82,0.54,0.28,0.82,0.63,0.5,0.44,,,
