报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),25967,16878,43667,24022,15823,1945,42101,13775,33404,10666,27648,9486,21961,8513,24961,23210,
营业收入(万元),25967,16878,43667,24022,15823,1945,42101,13775,33404,10666,27648,9486,21961,8513,24961,23210,
利息收入(万元),,,0,,0,,,,,,,,,,,,
已赚保费(万元),,,0,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,0,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),22679,14873,35582,21842,14094,3944,35143,12563,28487,9413,23548,8127,18463,8135,21157,21041,
营业成本(万元),14237,9243,24410,13639,8658,1239,25268,7938,19871,6245,15659,5764,13849,6044,16812,16766,
利息支出(万元),,,0,,0,,,,,,,,,,,,
手续费及佣金支出(万元),,,0,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),418,305,461,408,222,,,,,,,,,,,,
退保金(万元),,,0,,,,,,,,,,,,,,
赔付支出净额(万元),,,0,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,0,,,,,,,,,,,,,,
保单红利支出(万元),,,0,,,,,,,,,,,,,,
分保费用(万元),,,0,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),27,21,53,30,24,1,45,19,25,0,3,1,14,0,12,174,
销售费用(万元),6501,4198,8427,6087,4087,1979,7757,3523,6436,2116,4123,1887,3372,1591,3287,3269,
管理费用(万元),1949,1392,2577,1836,1295,754,2469,1272,2242,1037,3753,680,1159,546,1087,870,
财务费用(万元),-453,-311,-360,-158,-201,-11,-433,-220,-138,1,74,-117,-37,-51,-38,-43,
资产减值损失(万元),,,15,,8,-18,37,30,50,13,-63,-88,106,5,-2,5,
公允价值变动收益(万元),,,0,284,109,-41,0,-45,,,,,,,,,
投资收益(万元),-16,-15,240,-1,-20,-15,-133,25,50,25,65,,219,36,114,46,
对联营企业和合营企业的投资收益(万元),-16,-15,-118,-94,-70,,-18,,,,,,,,,,
汇兑收益(万元),,,0,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),3360,2039,8853,3000,1858,-2056,6990,1214,4967,1278,4164,1359,3717,414,3918,2214,
营业外收入(万元),0,0,6,6,6,45,11,17,102,59,207,129,160,3,276,284,
营业外支出(万元),3,2,42,36,26,0,6,0,158,5,27,7,17,5,58,13,
非流动资产处置损失(万元),,,,,,,,,148,,5,,,,28,0,
利润总额(万元),3358,2038,8817,2970,1837,-2010,6995,1230,4912,1332,4344,1481,3860,413,4135,2486,
所得税费用(万元),795,377,1878,514,262,14,1597,351,1297,430,1137,379,945,95,1082,617,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),2563,1661,6939,2456,1575,-2024,5398,879,3615,902,3207,1101,2915,318,3053,1869,
归属于母公司所有者的净利润(万元),2631,1658,6837,2491,1616,-1976,5278,963,3517,889,3216,1114,2841,283,2948,1785,
被合并方在合并前实现净利润(万元),,,,,258,,,,,,,,,,,,
少数股东损益(万元),-68,3,102,-35,-40,-48,121,-84,98,13,-10,-13,74,35,105,84,
基本每股收益,0.35,0.22,0.91,0.33,0.22,-0.26,0.7,0.13,0.8,0.2,0.75,0.26,0.84,0.07,1.54,1.48,
稀释每股收益,0.35,0.22,0.91,0.33,0.22,-0.26,0.7,0.13,0.8,0.2,0.75,0.26,0.84,0.07,1.54,1.48,
