报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),87090,53149,23175,116867,80081,48092,19891,93430,65115,38920,14746,73339,50505,61025,43632,19100,
营业收入(万元),87090,53149,23175,116867,80081,48092,19891,93430,65115,38920,14746,73339,50505,61025,43632,19100,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),82431,51087,21932,110623,75307,45483,19066,86558,58112,35000,14180,66741,46383,56721,39973,19242,
营业成本(万元),68451,41600,18042,90755,61868,37472,15432,73219,50672,29849,11526,56199,38960,45755,33278,15264,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),8437,5732,2282,9615,7354,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),315,201,119,472,211,128,57,540,341,232,104,353,137,276,121,18,
销售费用(万元),1136,700,356,1426,746,420,200,1015,707,430,206,957,650,773,572,425,
管理费用(万元),4160,2815,1526,6514,4488,7162,3589,10975,6329,4935,2421,8693,6275,8808,5040,3169,
财务费用(万元),-68,39,111,-105,-203,-37,213,-796,-907,-1092,31,-33,42,263,282,263,
资产减值损失(万元),,,-504,1946,844,337,-423,1605,969,647,-108,572,318,847,680,103,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,
投资收益(万元),289,200,65,1336,475,90,8,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),-88,-29,,-13,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),4459,1915,1389,8262,5700,2908,872,9099,7003,5520,566,6597,4122,4303,3658,-142,
营业外收入(万元),0,0,,206,206,206,6,118,703,0,69,1851,631,794,572,561,
营业外支出(万元),60,52,2,45,3,3,3,25,5,3,,3,1,2,83,30,
非流动资产处置损失(万元),,,,,,,,,0,,,,0,,80,,
利润总额(万元),4399,1863,1386,8423,5903,3111,875,9192,7701,5518,636,8445,4752,5095,4148,388,
所得税费用(万元),-233,-787,147,1191,364,-28,174,994,752,423,108,935,355,643,678,81,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),4631,2650,1239,7232,5540,3139,701,8199,6949,5095,528,7510,4397,4452,3469,307,
归属于母公司所有者的净利润(万元),4631,2650,1239,7232,5540,3139,701,8199,6949,5095,528,7510,4397,4452,3469,307,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,
基本每股收益,0.21,0.12,0.09,0.53,0.4,0.23,0.08,1.15,1.04,0.5,0.08,1.17,0.69,0.74,0.59,,
稀释每股收益,0.21,0.12,0.09,0.53,0.4,0.23,0.08,1.15,1.04,0.5,0.08,1.17,0.69,0.74,0.59,,
