报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),358316,240488,120922,422956,293176,196400,89281,362206,259065,176782,84058,344167,247481,165563,81507,294259,,130718,248636,212240,192280,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,,
利息收入(万元),625271,417887,216945,823218,602883,408550,192278,704322,547035,344038,144886,541138,396151,259488,102948,460722,198100,219496,391860,339687,320190,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),17407,13479,8949,28095,13327,8193,4712,19886,14673,8375,5343,26486,16892,13083,3666,13137,,6381,8839,6219,2654,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),467,394,341,693,674,611,313,532,445,137,96,466,181,94,91,191,,80,181,351,186,
营业总成本(万元),223110,155608,83573,275134,175337,124593,35192,222386,93898,105934,27507,219545,83476,101478,49409,190629,,77033,159391,138222,123902,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,,
利息支出(万元),314136,211519,105548,446959,336006,228562,109486,370482,305495,175861,83930,231155,165742,107543,50720,189818,,94399,156900,132987,130852,
手续费及佣金支出(万元),5405,2715,1186,2501,1307,848,383,2202,1358,934,432,2236,1206,740,655,1424,,614,1348,2366,1192,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,8,
营业税金及附加(万元),4164,2792,1422,5250,3852,2554,1234,5189,3797,2467,1125,10423,8417,7683,4134,16503,,7289,17921,9480,8701,
销售费用(万元),98638,61812,31693,141367,98164,61770,33959,126809,90100,58119,26383,107963,75059,52219,21466,100353,,38469,90232,88105,78886,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,128517,73321,60269,20378,90387,51504,45348,24670,101159,54405,41575,23809,73774,,31275,51239,40637,36307,
公允价值变动收益(万元),5539,2721,1132,8644,5603,3008,2240,-2194,-834,-1731,-2919,,,,,,,,,,,
投资收益(万元),25377,17533,-420,4103,3006,836,-42,1710,4830,2816,20960,3839,1099,1051,26155,5139,,-245,5931,1412,1268,
对联营企业和合营企业的投资收益(万元),6221,2629,,5602,4504,2379,,5181,,2124,,3732,,1073,,5274,,,926,1443,,
汇兑收益(万元),525,307,214,658,251,62,-350,-181,-230,-58,54,290,106,131,23,273,,20,73,-76,27,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),135206,84880,37349,147822,117839,71807,54089,139821,165143,70849,56551,124621,164006,64085,32098,103629,,53685,89244,74018,68378,
营业外收入(万元),415,264,220,1922,705,518,100,594,613,257,18,783,494,85,22,581,,898,9666,2066,77,
营业外支出(万元),700,55,16,603,566,507,92,960,637,520,456,378,310,156,140,524,,165,358,478,504,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,,
利润总额(万元),134921,85089,37554,149142,117978,71818,33719,139455,113640,70586,31443,125026,109784,64014,31980,103687,85936,54418,98552,75607,67951,
所得税费用(万元),21141,13587,8399,23765,19231,11432,8440,25689,25713,13745,7892,21724,23542,12041,7838,19728,,8279,12390,17309,20127,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),113780,71502,29155,125377,98747,60387,25278,113767,87927,56840,23551,103302,86242,51973,24142,83959,,46139,86162,58298,47824,
归属于母公司所有者的净利润(万元),113780,71502,29155,125377,98747,60387,25278,113767,87927,56840,23551,103302,86242,51973,24142,83959,68046,46139,86162,58298,47824,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.31,0.2,0.08,0.38,0.3,0.18,,0.35,,0.17,,0.38,,0.22,,0.35,,,0.36,0.27,0.22,
稀释每股收益,0.31,0.2,0.08,0.38,0.3,0.18,,0.35,,0.17,,0.38,,0.22,,0.35,,,0.36,0.27,0.22,
