报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),39688,26349,15621,48073,38327,25717,15514,48620,38492,25273,15112,45755,36173,24078,13948,45717,36129,46019,46237,42475,34692,
营业收入(万元),39688,26349,15621,48073,38327,25717,15514,48620,38492,25273,15112,45755,36173,24078,13948,45717,36129,46019,46237,42475,34692,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),32639,21892,12511,39732,30926,20860,12204,39223,29811,19662,11470,34923,26398,17610,9911,33414,25640,34501,34944,34323,27648,
营业成本(万元),20368,13803,8132,24797,19428,13253,8145,24672,18876,12610,7743,21827,17410,11861,6826,21395,16615,22527,22158,21248,18524,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),202,122,66,399,253,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),521,370,228,780,636,418,242,741,600,366,234,699,536,352,192,672,544,660,677,567,410,
销售费用(万元),9119,5976,3225,10479,8044,5334,2915,9969,7454,5013,2619,8219,5634,3720,2014,7838,5560,7780,7593,5898,4101,
管理费用(万元),2443,1645,857,3273,2547,1839,896,3851,2888,1682,885,4041,2728,1688,877,3544,2947,3569,3904,5679,4654,
财务费用(万元),-15,-25,-10,-11,3,5,4,-10,-7,-10,-11,136,91,-10,4,-37,-24,-31,66,80,-41,
资产减值损失(万元),,,,14,16,12,3,0,1,-0,1,1,-1,-2,-1,1,-1,-4,547,850,,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,11,-11,
投资收益(万元),1622,1155,499,2284,1699,1110,535,2148,1280,739,297,27,27,26,26,1,1,1,-10,17,42,
对联营企业和合营企业的投资收益(万元),403,335,,492,292,187,,-1,,,,,,,,,,,,9,37,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),8658,5596,3609,10623,9097,5966,3845,11541,9960,6351,3939,10859,9801,6494,4063,12304,10489,11518,11283,8180,7076,
营业外收入(万元),406,368,34,360,277,70,34,697,370,335,209,1442,530,222,8,314,72,57,32,116,31,
营业外支出(万元),14,14,4,1,1,1,1,9,4,0,0,5,5,4,,98,,3,10,49,1,
非流动资产处置损失(万元),,,,,,,,,4,,,1,,1,,1,,3,2,35,,
利润总额(万元),9050,5950,3640,10982,9374,6035,3878,12229,10326,6685,4147,12296,10327,6712,4070,12520,10561,11572,11305,8248,7106,
所得税费用(万元),2103,1370,862,2569,2278,1475,957,2969,2540,1638,1038,3119,2586,1697,1019,3116,2664,2922,2880,2528,2108,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),6947,4580,2778,8413,7096,4560,2921,9260,7786,5047,3109,9177,7741,5015,3052,9404,7897,8650,8425,5720,4998,
归属于母公司所有者的净利润(万元),6947,4580,2778,8413,7096,4560,2921,9260,7786,5047,3109,9177,7741,5015,3052,9404,7897,8650,8425,5698,4991,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,197,653,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,22,7,
基本每股收益,0.34,0.23,0.14,0.41,0.35,0.22,0.23,0.72,0.61,0.39,0.24,0.93,0.81,0.52,0.32,0.98,0.82,0.9,0.88,0.59,,
稀释每股收益,0.34,0.23,0.14,0.41,0.35,0.22,0.23,0.72,0.61,0.39,0.24,0.93,0.81,0.52,0.32,0.98,0.82,0.9,0.88,0.59,,
