报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2011-12-31,
营业总收入(万元),36220,25648,10589,46699,30141,19535,7875,31115,17658,16158,7118,47320,23488,19906,7765,38634,20294,15763,6975,30484,25164,13970,
营业收入(万元),36220,25648,10589,46699,30141,19535,7875,31115,17658,16158,7118,47320,23488,19906,7765,38634,20294,15763,6975,30484,25164,13970,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),33026,22789,9796,44137,28996,17825,7494,29887,17439,13866,5806,33963,18987,14527,5533,26504,14814,10588,5006,19958,16325,8915,
营业成本(万元),24419,17653,7428,32795,21276,12852,5533,19716,10020,8855,3925,25317,12487,10470,3814,20214,10539,8200,3541,15591,12817,7143,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5353,3118,1216,7027,4176,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),381,285,99,457,332,210,73,216,156,117,34,596,174,152,41,360,176,160,115,200,238,141,
销售费用(万元),1116,627,270,1417,876,533,218,1629,966,574,252,1128,653,377,198,1017,579,353,159,750,579,378,
管理费用(万元),1992,1287,621,2536,1648,3575,1468,8161,6063,4080,1602,6625,4935,2777,1123,4490,2961,1601,735,3053,2601,1048,
财务费用(万元),-235,-181,-95,-320,-226,-139,-61,-455,-410,-311,-144,-11,116,207,116,406,296,199,85,293,129,122,
资产减值损失(万元),,,257,225,915,795,263,620,644,550,136,308,622,544,241,17,264,76,370,71,-38,83,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),181,152,118,981,768,603,357,969,696,451,148,294,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),2615,2670,912,4434,2288,2345,759,4839,2873,4261,1460,13650,4501,5378,2231,12130,5480,5175,1969,10526,8839,5055,
营业外收入(万元),331,302,109,151,145,37,0,19,13,13,1118,2551,1330,478,168,1702,1074,690,165,286,421,1,
营业外支出(万元),1,1,0,9,6,6,0,2,1,1,0,0,0,0,,,,,,8,4,0,
非流动资产处置损失(万元),,,,,,,,,0,,,,,,,,,,,0,,,
利润总额(万元),2946,2972,1021,4576,2427,2375,759,4856,2885,4274,2578,16202,5831,5856,2400,13833,6554,5865,2134,10804,9256,5056,
所得税费用(万元),-153,66,11,-1,134,219,51,402,104,387,288,2108,617,728,308,1852,833,793,285,1494,1387,770,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),3099,2905,1009,4577,2292,2156,708,4454,2781,3886,2289,14093,5214,5128,2091,11981,5721,5072,1849,9310,7869,4286,
归属于母公司所有者的净利润(万元),3099,2905,1009,4577,2292,2156,708,4454,2781,3886,2289,14093,5214,5128,2091,11981,5721,5072,1849,9310,7869,4286,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.17,0.16,0.08,0.38,0.19,0.18,0.06,0.37,0.23,0.32,0.19,1.31,0.5,0.54,0.23,1.33,0.64,0.56,0.21,1.03,0.87,,
稀释每股收益,0.17,0.16,0.08,0.38,0.19,0.18,0.06,0.37,0.23,0.32,0.19,1.31,0.5,0.54,0.23,1.33,0.64,0.56,0.21,1.03,0.87,,
