报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),126952,74397,29331,146387,103967,68173,33927,133938,89453,58421,32376,143685,99632,63760,29824,102122,108835,85185,82108,67822,
营业收入(万元),126952,74397,29331,146387,103967,68173,33927,133938,89453,58421,32376,143685,99632,63760,29824,102122,108835,85185,82108,67822,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),128153,76258,29944,147673,102983,67112,32958,127740,86096,56025,30721,133012,92095,58884,27871,93024,99309,77829,74010,61513,
营业成本(万元),97968,57771,22469,115740,80834,52987,25710,104434,69852,45546,24850,109283,75203,47564,22160,72504,76592,58945,57387,47982,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5530,3600,1587,4769,3434,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1707,1096,565,2063,1513,1059,555,1867,1220,815,414,1672,794,527,307,1175,1042,862,705,566,
销售费用(万元),2897,1361,539,2651,1864,1223,942,2727,1895,1446,1116,2898,1871,1156,531,2694,3200,2949,3375,2508,
管理费用(万元),15423,9977,4363,18242,13250,11009,5514,17710,12934,8260,4246,16418,12287,8296,4027,15290,14943,12123,10843,8694,
财务费用(万元),4628,2453,1027,3299,2292,1212,629,942,571,401,368,1579,1215,810,496,1905,1961,1866,1844,2522,
资产减值损失(万元),,,51,909,-204,-378,-391,58,-376,-444,-273,1163,725,530,350,-545,1571,1085,-143,-760,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),17530,11856,2202,37671,34076,30040,8076,16402,13618,10163,4590,13304,9231,6739,3645,13537,12385,11129,6728,6706,
对联营企业和合营企业的投资收益(万元),13433,7758,2202,14891,11481,7445,2981,14490,11834,8663,4491,12149,8075,5584,2490,12514,12385,11124,6421,6798,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),18934,12399,2766,37533,35850,31624,9114,23379,17354,12811,6245,23977,16768,11615,5598,22635,21910,18485,14826,13016,
营业外收入(万元),147,81,11,740,509,132,44,882,466,460,242,1148,350,242,68,2369,423,1174,2375,2067,
营业外支出(万元),29,28,5,266,59,28,1,35,30,29,27,8,18,5,3,70,37,28,120,279,
非流动资产处置损失(万元),,,,,,,,,4,4,3,4,3,3,3,66,28,6,110,109,
利润总额(万元),19053,12451,2772,38008,36299,31728,9157,24226,17791,13242,6460,25117,17099,11852,5664,24934,22296,19631,17081,14805,
所得税费用(万元),-720,-672,464,4333,5315,5082,268,1509,1365,1198,745,2487,1204,476,588,2585,2096,1704,2063,1562,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),19773,13123,2308,33676,30985,26646,8889,22716,16426,12044,5715,22630,15895,11376,5076,22349,20200,17927,15018,13242,
归属于母公司所有者的净利润(万元),20644,13703,2492,34008,31203,26722,8854,22759,16426,12044,5715,22630,15895,11376,5076,22349,20200,17927,15012,13210,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,35,38,
少数股东损益(万元),-871,-579,-184,-333,-218,-76,36,-43,,,,,,,,,,,6,33,
基本每股收益,0.74,0.49,0.09,1.21,1.11,0.95,0.32,0.81,0.59,0.43,0.2,1.08,0.76,0.54,0.24,1.06,0.96,0.85,0.76,0.74,
稀释每股收益,0.74,0.49,0.09,1.21,1.11,0.95,0.32,0.81,0.59,0.43,0.2,1.08,0.76,0.54,0.24,1.06,0.96,0.85,0.76,0.74,
