报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),115204,85778,36055,163589,114722,83592,31198,111888,85458,61058,28201,86566,65649,51942,20258,80350,82281,47845,69088,55472,49430,
营业收入(万元),115204,85778,36055,163589,114722,83592,31198,111888,85458,61058,28201,86566,65649,51942,20258,80350,82281,47845,69088,55472,49430,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),96189,69957,31062,135701,94510,68889,27498,99536,76036,54438,25152,75377,56774,45942,17798,68340,67724,40144,60498,49653,43238,
营业成本(万元),75482,56199,24357,103786,74535,55410,21988,76712,61113,45135,20795,60051,46223,36743,14685,55212,55268,33684,49733,41243,36028,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5940,3593,1375,8734,5996,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),416,283,142,572,411,251,87,416,322,224,149,332,343,214,57,92,66,161,67,100,26,
销售费用(万元),3027,2293,690,4851,3527,2385,375,3262,2286,1616,351,2552,2203,1335,126,2537,2773,1298,2368,2033,1707,
管理费用(万元),11693,7791,3843,16384,9324,10733,4687,17552,11549,6886,3508,13119,8242,7107,2736,11220,9473,4471,8042,5831,4909,
财务费用(万元),-370,-202,654,-796,23,-416,360,938,690,371,81,-1042,-313,-271,16,-834,-50,-126,245,211,496,
资产减值损失(万元),,,,2171,694,527,,655,76,206,267,366,75,814,177,112,193,656,43,235,72,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-699,-20,107,905,707,534,101,860,290,53,8,134,92,66,21,226,138,11,17,10,80,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,1031,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),18974,15779,5120,29366,22574,15361,3816,13270,9917,6763,3056,11322,8968,6067,2481,12237,14695,7712,8607,5829,6272,
营业外收入(万元),12,9,8,70,28,13,6,165,13,11,79,388,201,145,19,152,93,32,30,32,74,
营业外支出(万元),79,68,15,72,191,16,1,55,66,33,2,109,48,9,,503,71,7,45,63,111,
非流动资产处置损失(万元),,,,,,,,,17,16,,89,40,1,,440,38,7,44,42,111,
利润总额(万元),18906,15721,5113,29364,22411,15357,3820,13381,9864,6741,3133,11601,9121,6203,2500,11886,14717,7737,8593,5799,6236,
所得税费用(万元),3854,3010,1052,4259,4481,3046,935,2370,2031,1324,664,1779,1616,977,413,2012,2826,1421,1588,1215,1142,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),15052,12711,4061,25105,17930,12311,2886,11011,7833,5417,2469,9823,7505,5226,2087,9874,11892,6316,7005,4584,5093,
归属于母公司所有者的净利润(万元),15052,12711,4061,25105,17930,12311,2886,11011,7833,5417,2469,9823,7505,5226,2087,9874,11892,6316,7005,4584,5093,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
基本每股收益,1.34,1.13,0.36,2.24,1.6,1.1,0.36,1.54,1.14,0.86,0.41,1.64,1.25,0.87,0.35,1.65,1.98,1.05,1.17,0.76,0.85,
稀释每股收益,1.34,1.13,0.36,2.24,1.6,1.1,0.36,1.54,1.14,0.86,,1.64,1.25,0.87,,1.65,1.98,1.05,1.17,0.76,0.85,
