报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),675009,461393,221539,844262,646115,434141,185413,700373,516821,350620,160057,537079,392145,265698,129248,457397,555924,331696,557041,531372,550757,
营业收入(万元),675009,461393,221539,844262,646115,434141,185413,700373,516821,350620,160057,537079,392145,265698,129248,457397,555924,331696,557041,531372,550757,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),621594,421569,206156,783093,596831,399112,172325,645647,474082,319117,146769,485706,351845,235697,115744,411220,505203,298764,517508,503560,523574,
营业成本(万元),533937,364804,176569,670493,513993,344934,148777,549335,408972,279708,127549,410346,297349,199934,98070,345353,428741,261821,448836,441895,466410,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),25907,17578,8638,30447,22271,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),3004,1993,1028,4769,3677,2504,957,4480,3299,2189,1065,3484,1952,1373,767,2508,2977,1736,2484,1824,1531,
销售费用(万元),39669,24932,11994,49250,37042,23883,9928,41380,30029,19865,9724,36740,25698,16466,8168,30413,32064,15517,29312,27966,27517,
管理费用(万元),20909,12796,6387,27141,19878,26827,12221,48257,30444,16347,8381,33861,24887,16341,8047,33121,34084,16208,32371,28772,25962,
财务费用(万元),-1831,-535,228,-1467,-1396,-497,116,-300,-287,-269,-313,-1025,-607,-326,-25,-1139,281,409,2524,2091,1536,
资产减值损失(万元),,,1313,2459,1366,1462,326,2495,1626,1276,364,2300,2567,1908,718,963,7057,3073,1982,1011,618,
公允价值变动收益(万元),-25,-25,,,,,,,,,,,,,,,,,,,,
投资收益(万元),8490,5993,2765,9660,6708,4951,1478,5378,3704,2806,1141,2668,1704,846,253,849,346,268,427,1286,543,
对联营企业和合营企业的投资收益(万元),865,578,461,1404,1017,642,183,851,624,432,199,508,253,154,47,497,346,268,340,416,496,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),62778,45909,18253,71558,56316,40201,14605,61805,46444,34309,14429,54040,42004,30846,13757,47026,51067,33201,39960,29098,27726,
营业外收入(万元),357,340,13,1203,936,898,288,1799,3298,2622,397,1745,927,346,390,1857,2357,469,1091,1451,1423,
营业外支出(万元),81,59,43,226,234,77,28,76,99,34,11,732,609,412,212,919,1162,600,1172,1098,1497,
非流动资产处置损失(万元),,,,,,,,,58,5,3,24,6,5,1,28,10,1,17,35,55,
利润总额(万元),63054,46190,18223,72535,57018,41023,14865,63528,49643,36897,14815,55053,42322,30780,13934,47964,52261,33070,39878,29451,27651,
所得税费用(万元),9935,7225,2766,11321,9781,7511,3097,11172,8917,6327,2361,9860,7682,5610,2581,8232,8753,5700,6444,4592,4745,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),53120,38966,15456,61214,47236,33511,11768,52356,40726,30570,12454,45193,34640,25171,11353,39731,43508,27370,33434,24859,22906,
归属于母公司所有者的净利润(万元),47809,34849,14474,54655,42992,31556,12005,47453,37204,28126,11815,40261,31282,22856,10722,35742,39778,25076,30403,22020,19426,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),5310,4117,983,6559,4244,1955,-238,4903,3522,2444,639,4932,3357,2315,631,3989,3730,2293,3030,2839,3481,
基本每股收益,0.77,0.56,0.23,0.88,0.69,0.51,0.19,0.77,0.6,0.45,0.19,0.76,0.59,0.43,0.2,0.67,0.75,0.54,0.57,0.47,0.48,
稀释每股收益,0.77,0.56,0.23,0.88,0.69,0.51,0.19,0.77,0.6,0.45,0.19,0.76,0.59,0.43,0.2,0.67,0.75,0.54,0.57,0.47,0.48,
