报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),81883,53154,27909,131076,100665,67618,34987,157557,108789,70300,36129,125312,88328,59883,31859,111552,92842,70028,62577,
营业收入(万元),81883,53154,27909,131076,100665,67618,34987,157557,108789,70300,36129,125312,88328,59883,31859,111552,92842,70028,62577,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),90802,60260,32253,130924,98212,65472,33216,148137,103912,67742,34162,117378,84077,56439,29564,104464,86410,66233,58095,
营业成本(万元),75150,49023,26116,106691,80743,53735,27363,122614,86257,55846,28508,96183,68165,46385,24702,85179,69583,53716,48803,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),5241,3492,1846,7599,5797,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),233,145,71,677,418,196,92,594,425,278,151,490,335,229,143,344,339,271,168,
销售费用(万元),2514,1813,521,3304,2329,1792,1047,4047,2930,1856,995,3704,2635,1758,862,3897,2910,1748,1177,
管理费用(万元),5464,3773,1899,8832,6866,8609,4095,16598,11826,8019,3752,14392,10696,7053,3318,12262,10801,8330,7025,
财务费用(万元),2200,2014,1494,2997,1898,1416,811,2922,2084,1324,646,2026,1687,1123,590,2473,1899,1730,978,
资产减值损失(万元),,,308,825,159,-276,-192,1362,390,419,111,583,559,-109,-50,308,878,438,-56,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),2333,1810,1023,3065,1962,1433,612,2030,1204,707,362,935,596,429,202,757,892,971,,
对联营企业和合营企业的投资收益(万元),2160,1471,957,2644,1845,1346,535,1736,1147,707,,935,596,425,,757,892,971,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),-12101,-6056,-3000,4551,5260,4244,2774,13496,6354,3452,2329,8868,4847,3873,2497,7844,7325,4765,4482,
营业外收入(万元),10,10,9,49,7,0,,144,1455,820,717,992,747,450,335,713,732,733,406,
营业外支出(万元),47,47,45,22,6,1,10,239,111,101,9,116,68,43,28,102,597,431,66,
非流动资产处置损失(万元),,,,,,,,,93,93,,3,1,1,,4,454,332,1,
利润总额(万元),-12138,-6093,-3036,4579,5261,4244,2764,13401,7698,4171,3038,9744,5526,4279,2804,8455,7459,5067,4823,
所得税费用(万元),928,-154,-120,975,846,751,491,2416,255,45,240,708,279,887,304,656,955,848,963,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),-13067,-5938,-2915,3603,4414,3492,2273,10985,7443,4126,2798,9036,5247,3392,2500,7799,6504,4219,3860,
归属于母公司所有者的净利润(万元),-9599,-4840,-2670,3813,4328,3248,2080,9448,6307,3510,2511,8093,4691,3096,2245,6870,6628,4265,3938,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-3468,-1099,-245,-209,87,244,193,1537,1136,616,287,943,556,296,255,930,-124,-45,-77,
基本每股收益,-0.47,-0.24,-0.13,0.19,0.21,0.16,0.1,0.5,0.34,0.2,0.17,0.54,0.31,0.21,0.15,0.46,0.47,0.3,0.48,
稀释每股收益,-0.47,-0.24,-0.13,0.19,0.21,0.16,0.1,0.5,0.34,0.2,0.17,0.54,0.31,0.21,0.15,0.46,0.47,0.3,0.48,
