报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),161976,89904,43495,215158,142951,99718,44144,192687,129318,78563,39467,158604,111560,75232,153143,49093,154954,129596,78426,
营业收入(万元),161976,89904,43495,215158,142951,99718,44144,192687,129318,78563,39467,158604,111560,75232,153143,49093,154954,129596,78426,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),124608,70985,35120,177421,120035,82228,37480,155244,99243,61537,33362,138823,97652,67155,140797,46051,137233,110113,73710,
营业成本(万元),98302,54012,25094,129731,92341,64328,29810,113672,71683,44692,24405,105455,73872,53358,111952,32577,106682,84516,50315,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),7071,4417,1930,7185,1684,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1101,774,419,1528,1009,644,256,1415,1011,583,174,1443,929,763,2121,568,3092,5750,4324,
销售费用(万元),3011,1915,871,3184,2087,1383,732,2768,1652,1094,620,1943,1310,696,1102,609,1441,1127,1729,
管理费用(万元),13579,8976,4520,19929,13049,9616,4926,21497,14500,9249,5017,17261,11767,7367,15129,9094,17257,14538,11247,
财务费用(万元),1544,891,322,552,378,160,31,1652,1650,1280,625,2742,2500,1762,3003,1934,3206,1393,1077,
资产减值损失(万元),,,,15312,9486,6097,1724,14240,8748,4640,2520,9979,7274,3208,7489,1268,5555,2790,5019,
公允价值变动收益(万元),215,143,73,0,-0,-0,-0,0,0,0,0,1,2,2,-1,-0,0,-3,0,
投资收益(万元),-231,-81,-26,411,452,245,286,-74,-117,-57,-1,-251,-121,-60,-110,-43,-4,,90,
对联营企业和合营企业的投资收益(万元),-370,-210,-103,-141,-85,-85,,-198,-117,-57,-1,-251,-121,-60,-110,-43,-4,,,
汇兑收益(万元),,,,,,,,,-1,1,,0,0,0,-2,-2,-2,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),29334,15436,8495,41683,26570,20895,7040,38918,30136,17088,6164,19532,13788,8018,12235,2997,17715,19480,4807,
营业外收入(万元),0,,,0,0,0,,3,44,7,2,102,39,17,847,272,1120,11,11,
营业外支出(万元),319,90,7,39,28,17,,45,45,7,3,32,13,9,58,1,224,31,137,
非流动资产处置损失(万元),,,,,,,,,4,1,,30,11,7,44,,209,0,21,
利润总额(万元),29015,15347,8489,41645,26542,20879,7040,38876,30134,17088,6164,19602,13814,8026,13024,3268,18611,19460,4681,
所得税费用(万元),4678,2413,1576,6356,4634,3584,1361,5931,4671,2474,1138,3543,2119,1258,2361,857,3530,3408,1603,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),24337,12934,6913,35289,21908,17295,5679,32945,25463,14614,5026,16059,11696,6768,10663,2411,15081,16052,3078,
归属于母公司所有者的净利润(万元),24225,12854,6876,35289,21908,17295,5679,32945,25463,14614,5026,16059,11696,6768,10663,2411,15081,16052,2988,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),112,80,37,,,,,,,,,,,,,,,,90,
基本每股收益,1.34,0.71,0.55,2.83,1.76,1.39,0.46,3.18,2.64,1.57,0.54,1.72,1.26,0.73,1.15,0.26,1.62,1.72,0.32,
稀释每股收益,1.34,0.71,0.55,2.84,1.76,1.39,0.46,3.18,2.64,1.57,0.54,1.72,1.26,0.73,1.15,0.26,1.62,1.72,0.32,
