报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),53498,35948,18599,66538,48989,32196,15203,60969,44860,29139,14726,51158,38097,50745,54433,50283,
营业收入(万元),53498,35948,18599,66538,48989,32196,15203,60969,44860,29139,14726,51158,38097,50745,54433,50283,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),50293,34040,18014,63070,45841,30324,13856,55661,40442,26136,12892,46124,33705,46077,48074,45647,
营业成本(万元),40506,27255,14652,50531,37080,24380,11272,45125,32913,20893,10297,36117,26921,36889,40118,38698,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),1457,993,415,1709,1186,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),577,352,138,901,699,505,261,930,672,466,216,948,699,471,390,364,
销售费用(万元),2099,1434,759,2709,1580,1018,491,2177,1570,1152,554,1936,1510,1980,1702,1346,
管理费用(万元),4813,3244,1374,5850,4248,3586,1233,5620,3912,2763,1217,6196,3742,5406,4401,3328,
财务费用(万元),842,762,532,1119,779,644,570,1643,1213,744,375,877,748,1225,1412,1776,
资产减值损失(万元),,,15,251,270,191,30,165,162,118,232,49,85,106,51,134,
公允价值变动收益(万元),,,,,,,,,,,,,,,,1,
投资收益(万元),41,41,41,610,440,314,65,116,115,15,10,73,64,21,61,33,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),3792,2694,1558,5066,4613,3245,1512,5585,4533,3018,1844,5107,4455,4689,6420,4671,
营业外收入(万元),133,122,116,163,154,100,253,460,271,35,30,1036,657,1439,588,101,
营业外支出(万元),113,3,1,13,9,9,1,4,73,52,,58,38,383,351,410,
非流动资产处置损失(万元),,,,,,,,,70,50,,57,37,60,297,362,
利润总额(万元),3813,2814,1672,5216,4757,3336,1764,6041,4731,3002,1874,6085,5074,5745,6657,4362,
所得税费用(万元),473,371,196,758,838,625,344,1528,1200,783,499,1596,1336,1457,1770,1111,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),3340,2443,1476,4457,3919,2711,1419,4513,3532,2218,1375,4489,3738,4289,4887,3252,
归属于母公司所有者的净利润(万元),3376,2467,1491,4496,3945,2710,1401,4710,3684,2367,1404,4746,3810,4326,4861,3109,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),-37,-24,-16,-39,-26,1,18,-197,-153,-149,-29,-257,-72,-38,27,143,
基本每股收益,0.42,0.31,0.19,0.56,0.49,0.34,0.18,0.79,0.61,0.39,0.23,0.79,0.64,0.72,,,
稀释每股收益,0.42,0.31,0.19,0.56,0.49,0.34,0.18,0.79,0.61,0.39,0.23,0.79,0.64,0.72,,,
