报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),72717,48244,21912,95118,68843,43985,20083,86282,61240,40389,17762,68829,48171,32131,60247,42573,52431,35282,15684,
营业收入(万元),72717,48244,21912,95118,68843,43985,20083,86282,61240,40389,17762,68829,48171,32131,60247,42573,52431,35282,15684,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),62725,41816,20431,85957,61863,39175,17851,76042,53694,36004,16264,60258,41919,28347,53060,38200,44762,31752,14659,
营业成本(万元),52953,35613,16494,70502,51082,32368,14836,63743,45392,30408,13607,51227,35780,24148,45085,33019,37812,25693,10929,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),3886,2427,1067,4512,3109,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),470,283,142,571,401,283,131,546,326,225,106,439,262,191,340,244,254,147,41,
销售费用(万元),1500,909,466,1944,1217,690,319,1588,949,488,215,1200,784,465,968,763,1386,1069,573,
管理费用(万元),3978,2629,1331,5629,4323,4647,2121,8019,5348,3209,1549,5935,4083,2635,5177,3719,4201,3501,2460,
财务费用(万元),-62,-45,-20,40,26,13,-78,382,196,167,79,319,211,164,134,103,188,424,508,
资产减值损失(万元),,,952,2758,1705,1176,521,1765,1483,1508,707,1138,799,743,1355,351,921,919,148,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),929,601,274,1207,911,612,300,533,145,,,,,,,,,,0,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),9281,5832,1762,11257,8485,6006,2539,10976,7692,4384,1498,8572,6252,3784,7187,4373,7669,3530,1025,
营业外收入(万元),31,21,5,237,70,70,36,121,272,173,125,787,465,57,365,163,302,431,317,
营业外支出(万元),30,27,25,58,59,49,15,3,4,4,3,2,2,2,6,6,5,4,0,
非流动资产处置损失(万元),,,,,,9,,,2,2,,1,1,1,1,1,3,3,,
利润总额(万元),9281,5826,1742,11437,8497,6028,2559,11094,7959,4554,1621,9356,6716,3840,7545,4530,7966,3957,1342,
所得税费用(万元),1306,809,206,1238,1197,845,416,1528,1123,712,192,1265,957,595,1058,866,1109,557,173,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),7976,5017,1536,10199,7300,5182,2143,9566,6836,3842,1429,8092,5759,3244,6487,3664,6857,3400,1168,
归属于母公司所有者的净利润(万元),7917,4968,1503,10157,7308,5175,2153,9559,6825,3848,1428,8100,5772,3260,6527,3688,6857,3400,1168,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,-1,,160,,,
少数股东损益(万元),58,49,33,42,-8,7,-9,7,11,-6,1,-8,-13,-16,-40,-24,,,,
基本每股收益,0.49,0.31,0.09,0.63,0.46,0.32,0.13,0.68,0.51,0.32,0.12,0.68,0.48,0.27,0.55,0.31,0.61,1.5,0.51,
稀释每股收益,0.49,0.31,0.09,0.63,0.46,0.32,0.13,0.68,0.51,0.32,0.12,0.68,0.48,0.27,0.55,0.31,0.61,1.5,0.51,
