报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),962207,625659,286018,1115682,803864,515947,256039,1019434,725829,486741,244100,989730,465395,787596,588725,553302,258937,425463,330373,
营业收入(万元),,,,,,,,,,,,,,,,,,,,
利息收入(万元),1571825,1031881,511525,1899297,1385402,892075,463565,1846675,1463636,853668,495831,1505741,713905,1266450,,960158,456808,681169,477434,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),128736,84049,39240,198751,135295,99399,47974,193508,148209,93211,38868,125980,61131,74564,,38230,14818,19805,7557,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),1784,866,533,1522,932,660,196,2458,1268,954,148,3816,588,5139,,1200,70,975,1073,
营业总成本(万元),514380,320024,151385,737113,364794,212529,108912,470151,287684,187058,106100,476970,194296,352374,,230845,76683,177976,141981,
营业成本(万元),,,,,,,,,,,,,,,,,,,,
利息支出(万元),942458,637922,321126,1235029,924067,609913,302499,1036071,874072,447709,282936,675742,319900,575799,,431753,214333,270950,158445,
手续费及佣金支出(万元),10436,6491,3048,11319,6056,3542,1161,6995,4612,2280,1219,4536,1899,3224,,3431,945,3583,1330,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,1,,2849,1071,702,170,64,56,411,,4,4,4,4,
营业税金及附加(万元),8341,5473,2755,9152,6590,4340,2110,7919,5007,3526,733,21244,17520,42378,,31609,15965,23354,16485,
销售费用(万元),238122,166009,88455,311944,212671,138536,68964,263688,172649,109120,58193,221024,92816,179832,,149525,60714,114618,92682,
管理费用(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,,145533,69652,37838,195695,108958,73711,47004,234637,83905,129753,,49708,,40000,32810,
公允价值变动收益(万元),81104,66282,35555,-3614,52354,45032,39809,-12528,-2780,-770,-1300,-4488,-6955,2854,,-275,320,-2189,1332,
投资收益(万元),132583,89296,33304,263684,153887,123799,39658,45837,4953,-4865,-4332,21521,13673,15525,17503,-11071,2195,236,2752,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),-1333,-2436,-9983,716,5784,-31661,-31565,-21701,-10772,-5468,-959,17437,4853,2087,,244,5,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),447827,305635,134633,378569,439070,303417,147126,549284,438145,299684,138000,512760,271099,435222,360600,322457,182255,247487,188393,
营业外收入(万元),490,409,372,2901,487,324,170,6139,4771,1123,502,13973,6951,3491,,873,264,3841,28872,
营业外支出(万元),496,153,44,479,92,82,10,697,425,34,7,1030,53,2539,,3036,2394,579,24985,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,
利润总额(万元),447820,305891,134960,380991,439465,303660,147286,554726,442491,300773,138496,525703,277997,436174,365191,320294,180124,250749,192280,
所得税费用(万元),82340,54888,27478,70845,91888,65384,31408,121372,101116,68273,30953,121245,64887,100607,,73985,42814,60564,46250,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),365481,251003,107482,310146,347577,238277,115879,433354,341375,232500,107542,404459,213110,335567,,246308,137310,190185,146030,
归属于母公司所有者的净利润(万元),358994,246932,104717,305883,343579,236655,115521,428002,335181,227140,105179,399877,212176,335637,278860,246308,137310,190185,146030,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),6486,4072,2765,4263,3998,1621,358,5351,6194,5360,2364,4582,934,-70,,,,,,
基本每股收益,0.61,0.42,0.18,0.47,0.65,0.44,0.22,0.8,0.63,0.43,0.2,0.75,0.4,0.85,0.71,0.62,0.69,0.48,0.37,
稀释每股收益,0.61,0.42,0.18,0.47,0.65,0.44,0.22,0.8,0.63,0.43,0.2,0.75,0.4,0.85,0.71,0.62,0.69,0.48,0.37,
