报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),78679,57980,28732,105228,84714,56063,24068,78557,50326,30583,10307,56825,38139,26336,4715,66817,52101,28359,1103,
营业收入(万元),78679,57980,28732,105228,84714,56063,24068,78557,50326,30583,10307,56825,38139,26336,4715,66817,52101,28359,1103,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),70123,51359,25686,93224,74633,48464,21096,70561,46708,28390,9966,45382,30004,20401,3990,44993,32506,22866,1266,
营业成本(万元),58372,44168,22218,78476,63351,40155,16555,60294,40707,24281,8237,37722,23789,16155,2209,37253,27894,19950,902,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),3095,1924,587,3942,3417,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),385,248,118,687,532,379,159,872,586,367,107,558,159,102,34,381,265,80,0,
销售费用(万元),587,417,200,997,871,653,260,1119,809,544,262,600,493,284,138,584,435,240,4,
管理费用(万元),5215,3155,1674,6695,4341,5851,2506,7189,4494,2929,1153,4939,3974,2699,1284,4891,3174,1620,259,
财务费用(万元),2469,1447,588,2307,1536,873,153,838,-318,153,-28,1442,1135,774,433,1414,832,583,82,
资产减值损失(万元),,,300,120,584,554,1462,248,431,116,235,123,454,388,-109,470,-93,393,19,
公允价值变动收益(万元),20,216,232,157,,,,,,,,,,,,,,,,
投资收益(万元),1098,712,305,2515,1939,1076,406,2114,1280,624,114,,,,,,,,,
对联营企业和合营企业的投资收益(万元),106,106,38,123,,,,125,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),9672,7251,3775,14994,12221,8732,3407,10324,4899,2872,456,11443,8135,5935,725,21823,19595,5492,-163,
营业外收入(万元),8,3,1,1,0,1,1,82,167,83,32,172,58,49,38,25,0,116,,
营业外支出(万元),3,1,2,40,3,2,,80,42,30,21,29,16,10,3,54,191,9,0,
非流动资产处置损失(万元),,,,,,,,,,14,,1,,,,8,158,,,
利润总额(万元),9676,7253,3774,14955,12219,8730,3407,10327,5024,2925,467,11585,8176,5973,759,21794,19404,5599,-163,
所得税费用(万元),1433,939,583,2260,2147,1671,412,1751,999,469,139,1950,1463,1079,191,3208,2829,1443,-14,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),8243,6314,3191,12695,10071,7059,2995,8576,4026,2456,327,9635,6713,4894,568,18587,16575,4156,-149,
归属于母公司所有者的净利润(万元),8323,6344,3205,12685,9977,6996,2958,9200,4513,2792,433,10118,7237,5266,660,18704,16575,4156,-149,
被合并方在合并前实现净利润(万元),,-18,-19,,,,,,,,,,,,,,,,,
少数股东损益(万元),-80,-30,-14,10,94,64,37,-625,-487,-336,-106,-483,-524,-372,-92,-118,,,,
基本每股收益,0.78,0.59,0.3,1.19,0.92,0.65,0.27,0.88,0.44,0.27,0.04,1.26,0.9,0.66,0.08,2.34,2.07,,,
稀释每股收益,0.78,0.59,0.3,1.19,0.92,0.65,0.27,0.88,0.44,0.27,0.04,1.26,0.9,0.66,0.08,2.34,2.07,,,
