报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),40241,28672,10120,50606,39273,28590,11329,42394,30112,21642,13839,38151,13839,29484,23856,21312,
营业收入(万元),40241,28672,10120,50606,39273,28590,11329,42394,30112,21642,13839,38151,13839,29484,23856,21312,
利息收入(万元),,,0,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),36432,25722,9116,47325,33696,24193,9944,35883,24721,17567,11231,31085,11239,22691,18791,15015,
营业成本(万元),30004,21555,7111,36554,27928,20180,8219,30173,20907,15286,9651,25354,9186,17596,15714,12877,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),2653,1763,858,3498,2438,,,,1985,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),179,134,42,201,123,112,49,90,77,72,32,238,90,174,97,192,
销售费用(万元),1455,903,452,1553,1195,600,307,1262,1096,641,398,1285,295,923,672,511,
管理费用(万元),2367,1438,787,2387,1807,2869,1420,4738,1270,2118,980,3495,851,3368,2265,1399,
财务费用(万元),-225,-72,-133,-724,-646,-236,-88,-78,-77,-52,-46,-43,-22,-63,-84,-65,
资产减值损失(万元),,,,3856,850,668,36,-301,-537,-498,216,757,839,692,127,100,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,
投资收益(万元),102,102,,161,,,39,108,67,27,16,142,24,232,135,3,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),2887,2180,1306,3967,5577,4397,1424,7165,5458,4102,2862,7208,2624,7024,5200,6300,
营业外收入(万元),286,15,5,10,328,321,,2,493,395,0,185,150,181,396,49,
营业外支出(万元),35,0,,0,0,0,,0,0,,0,3,2,75,31,50,
非流动资产处置损失(万元),,,,,,,,,,,,,0,,,0,
利润总额(万元),3137,2196,1311,3976,5904,4718,1424,7167,5950,4497,2862,7390,2772,7130,5565,6299,
所得税费用(万元),193,148,197,378,794,632,216,975,916,702,433,1110,446,1098,852,1606,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),2944,2047,1114,3598,5110,4086,1208,6192,5035,3795,2429,6280,2326,6032,4713,4692,
归属于母公司所有者的净利润(万元),2954,2054,1115,3612,5120,4093,1212,6201,5040,3806,2446,6309,2343,6047,4737,4697,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,0,-133,-228,-42,
少数股东损益(万元),-9,-6,-0,-14,-10,-7,-4,-9,-6,-10,-16,-29,-16,-15,-24,-4,
基本每股收益,0.27,0.19,0.1,0.34,0.48,0.39,0.17,1.07,0.87,0.66,0.42,1.09,0.4,,,,
稀释每股收益,0.27,0.19,0.1,0.34,0.48,0.39,0.17,1.07,0.87,0.66,0.42,1.09,0.4,,,,
