报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
营业总收入(万元),107719,67340,28021,132548,94732,61874,23745,125493,92831,59477,23268,103685,43551,84892,40913,96915,110993,
营业收入(万元),107719,67340,28021,132548,94732,61874,23745,125493,92831,59477,23268,103685,43551,84892,40913,96915,110993,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),103551,64794,27648,128159,91532,59589,23354,120305,89172,57213,22822,99059,41379,80627,38782,92322,110100,
营业成本(万元),92611,57854,23641,113016,80339,52685,20382,107497,79687,51059,20297,88443,36497,72120,34322,82653,99609,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),3344,2094,1120,4384,3256,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),417,276,140,441,400,266,88,491,352,216,62,367,122,251,103,225,256,
销售费用(万元),923,585,229,1184,843,556,217,939,705,457,209,790,382,710,365,591,708,
管理费用(万元),4251,2688,1417,6156,4247,4325,1808,8748,6608,4096,1627,7441,3398,6449,3001,6791,6957,
财务费用(万元),2005,1298,633,3028,2238,1585,804,2541,1813,1100,453,1556,621,1404,870,1811,2494,
资产减值损失(万元),,,467,-50,208,171,55,89,7,285,173,462,361,-308,120,252,75,
公允价值变动收益(万元),88,73,62,164,259,137,71,51,47,1,,3,,,,-5,,
投资收益(万元),237,159,79,278,33,22,20,27,12,7,5,19,13,4,2,36,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),4465,2723,633,5707,3848,2669,610,5943,3718,2273,523,4648,2184,4269,2133,4625,894,
营业外收入(万元),1105,1059,1006,670,120,106,1,184,721,309,,561,103,376,20,611,403,
营业外支出(万元),10,10,10,1,,,,15,7,7,0,37,21,21,20,75,32,
非流动资产处置损失(万元),,,,,,,,,7,7,,17,16,1,0,19,16,
利润总额(万元),5560,3771,1629,6376,3968,2775,610,6112,4432,2575,523,5172,2266,4624,2133,5161,1265,
所得税费用(万元),490,351,138,593,253,233,66,636,446,255,57,545,229,518,414,563,3,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),5070,3420,1491,5783,3714,2543,545,5476,3986,2320,467,4627,2037,4106,1719,4598,1262,
归属于母公司所有者的净利润(万元),5070,3420,1491,5783,3714,2543,545,5476,3986,2320,467,4627,2037,4106,1719,4598,1262,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,0.37,0.25,0.15,0.66,0.44,0.33,0.07,0.74,0.54,0.31,0.06,0.63,0.28,0.56,0.23,0.62,0.17,
稀释每股收益,0.37,0.25,0.15,0.66,0.44,0.33,0.07,0.74,0.54,0.31,0.06,0.63,0.28,0.56,0.23,0.62,0.17,
