报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),130965,84165,35993,131745,92779,57450,26005,92052,61743,36027,16276,62733,45801,29397,13821,52966,38799,44505,39218,28317,19374,
营业收入(万元),130965,84165,35993,131745,92779,57450,26005,92052,61743,36027,16276,62733,45801,29397,13821,52966,38799,44505,39218,28317,19374,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),113539,73090,32548,115854,80213,49226,22711,79117,53664,31420,14799,53248,38475,24293,12251,44653,32903,36891,32562,23108,14362,
营业成本(万元),91625,58924,25613,89945,62487,38071,17379,61044,41460,24575,11060,40885,30026,18631,8773,34241,25447,28145,24643,17567,11091,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),771,518,241,748,408,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),656,413,175,897,570,356,144,513,380,240,85,428,294,195,109,381,289,412,353,135,148,
销售费用(万元),9212,5899,2404,9727,7198,4078,1968,8092,5235,2990,1573,5095,3573,2489,1310,4318,3358,3571,2945,2256,1374,
管理费用(万元),8660,5751,2750,10346,6312,4553,2237,7243,4676,3007,1445,5024,3274,2297,1256,4470,2870,3915,3475,2789,1400,
财务费用(万元),2614,1585,945,2543,1835,1199,487,981,644,326,148,823,610,407,202,742,542,412,402,173,78,
资产减值损失(万元),,,420,1646,1403,969,496,1244,1269,283,489,994,698,273,600,500,398,436,743,189,271,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-158,-83,-27,-63,,,,103,,,,,,,,,,,108,,,
对联营企业和合营企业的投资收益(万元),,,,-67,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),16785,10109,3419,15864,12555,8176,3308,13881,8084,4611,1477,9485,7326,5104,1570,8313,5895,7614,6764,5208,5012,
营业外收入(万元),19,12,5,8,11,22,5,48,589,500,306,245,13,4,0,349,353,380,248,2,25,
营业外支出(万元),280,264,99,227,184,144,87,6,2,5,0,36,10,8,0,106,19,306,56,20,7,
非流动资产处置损失(万元),,,,,,,,,,5,,34,,8,,67,,143,44,1,,
利润总额(万元),16525,9857,3325,15645,12381,8054,3226,13923,8671,5106,1783,9693,7329,5100,1570,8555,6230,7687,6956,5191,5029,
所得税费用(万元),4047,2433,828,4002,3240,2008,795,3265,2485,1211,339,2339,1966,1256,393,2125,1832,1930,1871,1467,1365,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),12477,7424,2497,11643,9141,6046,2431,10658,6186,3895,1444,7355,5363,3844,1178,6431,4398,5758,5086,3723,3664,
归属于母公司所有者的净利润(万元),8882,5623,2154,9416,7109,4829,1865,9385,5538,3713,1463,6892,4981,3614,1101,6146,4189,5652,4906,3833,3778,
被合并方在合并前实现净利润(万元),,,,6004,,,,,,,,,,,,,,,,,,
少数股东损益(万元),3595,1801,343,2227,2032,1217,566,1273,648,182,-19,463,381,229,77,285,208,106,179,-110,-114,
基本每股收益,0.45,0.36,0.11,0.49,0.38,0.27,0.26,1.32,1.02,0.73,0.29,1.71,,0.95,0.29,1.61,,1.48,1.28,1.03,,
稀释每股收益,0.45,0.36,0.11,0.49,0.38,0.27,0.26,1.32,1.02,0.73,0.29,1.71,,0.95,0.29,1.61,,1.48,1.28,1.03,,
