报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),4165187,2668824,1181136,6194657,4076433,2236797,1046760,5663428,4889396,2687898,559247,5594960,4796327,2873018,476381,5490409,4255242,4626898,3416733,3693443,2185429,
营业收入(万元),4165187,2668824,1181136,6194657,4076433,2236797,1046760,5663428,4889396,2687898,559247,5594960,4796327,2873018,476381,5490409,4255242,4626898,3416733,3671385,2171452,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,22058,13977,
营业总成本(万元),4135410,2659330,1169159,6145118,4058206,2217908,1029576,5612623,4855376,2668778,554825,5561754,4774395,2858049,476291,5478947,4249341,4641709,3422617,3657500,2140944,
营业成本(万元),3939083,2536063,1115300,5870513,3847696,2089781,987309,5439752,4730019,2584720,514431,5423502,4682481,2803001,444118,5323077,4137017,4491670,3275070,3493730,2017509,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1058,735,527,1747,1191,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,6601,13596,
营业税金及附加(万元),12077,8688,4401,19891,13832,9375,3901,16862,12247,7052,1818,8729,2388,1662,478,11873,5777,7562,3108,6259,1583,
销售费用(万元),18221,11640,6256,21658,16987,10895,5213,18488,13070,9090,4977,15742,10966,6379,1330,11354,8809,13742,16467,22383,17067,
管理费用(万元),62895,42112,21635,75415,54707,40077,20570,54206,41332,28237,15410,50483,38200,25062,11805,45107,30838,57936,71652,68698,31064,
财务费用(万元),102075,60091,21146,149415,115238,64002,12583,67569,54829,35537,20192,79260,56055,38223,18568,96292,73784,58253,43643,59906,15910,
资产减值损失(万元),,,-107,6479,8555,3777,-0,15745,3878,4141,-2003,-15963,-15695,-16278,-8,-8756,-6883,12546,12678,-77,44216,
公允价值变动收益(万元),442,-14,-319,1907,-1481,-1479,-989,982,1327,160,944,-3520,-695,-4775,-2344,1847,2433,3749,26870,-14218,-857,
投资收益(万元),-20362,-5714,-2716,-9219,-12883,-5937,-2786,-2714,10464,8270,6783,33819,19640,8343,8460,3656,-4800,50322,-1776,-530,37376,
对联营企业和合营企业的投资收益(万元),-23252,-8770,-4620,-8327,,-8262,,-19600,,-5524,,19245,2282,-1807,,-1977,-6251,-2070,-4663,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),22382,13552,11644,56042,12900,16387,15881,60307,52200,27551,12150,63505,40877,18537,6206,16965,3533,39259,19209,21195,81005,
营业外收入(万元),563,95,78,4586,2266,2096,332,5991,4170,6307,2620,11858,8292,5604,2863,15150,7462,10173,21283,85038,9373,
营业外支出(万元),1151,178,116,1866,2057,1792,2384,861,1903,451,4,1652,98,42,37,3140,242,1173,801,19841,1795,
非流动资产处置损失(万元),,,,,,,,,9,3,3,39,39,,,40,40,8,111,232,,
利润总额(万元),21794,13468,11606,58761,13108,16692,13829,65437,54467,33407,14765,73712,49071,24098,9032,28974,10752,48258,39692,86392,88583,
所得税费用(万元),14622,9563,4587,36173,23455,17596,7979,27592,20117,12211,5952,24956,16233,7618,3210,13024,9791,13836,8445,19545,15105,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),7172,3905,7018,22588,-10347,-905,5850,37845,34351,21196,8813,48756,32838,16480,5822,15950,961,34423,31247,66848,73477,
归属于母公司所有者的净利润(万元),787,478,6308,2590,-24596,-9700,3431,23933,22929,13487,2352,25152,22543,12607,4304,11069,-3142,12093,32350,54045,61591,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),6385,3427,711,19998,14249,8795,2419,13912,11422,7709,6461,23604,10295,3873,1518,4881,4104,22330,-1103,12802,11886,
基本每股收益,0,0,0.01,0,-0.04,-0.01,0,0.04,0.03,0.02,0,0.04,0.04,0.02,0.01,0.02,-0.01,0.02,0.05,0.09,0.11,
稀释每股收益,0,0,0.01,0,-0.04,-0.01,0,0.04,0.03,0.02,0,0.04,0.04,0.02,0.01,0.02,-0.01,0.02,0.05,0.09,0.11,
