报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),30245,19559,11179,38903,24548,17013,9911,36077,21612,15701,9203,31071,19532,13092,30572,12930,28104,22632,16954,
营业收入(万元),30245,19559,11179,38903,24548,17013,9911,36077,21612,15701,9203,31071,19532,13092,30572,12930,28104,22632,16954,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),23196,15025,8514,28879,18183,12681,7460,27035,15973,11421,6374,21912,14035,9260,19825,8955,19195,15567,12393,
营业成本(万元),18293,11904,6665,22876,14594,10062,5976,20860,12678,9148,5156,16554,10452,6915,15800,7292,15873,11831,9154,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),304,193,40,443,203,143,21,372,176,160,44,315,131,94,352,126,342,321,288,
销售费用(万元),2564,1667,772,3816,2447,1624,783,3930,2228,1462,696,2781,1809,1171,2339,960,1967,1219,911,
管理费用(万元),1407,926,301,1858,1176,984,686,1158,589,431,190,1293,766,604,978,412,1402,542,438,
财务费用(万元),628,336,177,-140,-99,-70,-37,-24,-17,-11,-5,15,22,28,280,140,714,1640,1693,
资产减值损失(万元),,,559,26,-137,-62,30,738,321,232,293,954,855,448,76,24,-1102,14,-92,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),-2152,1190,682,159,107,88,,96,,,,137,,,118,,121,7,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),4610,5425,3352,10199,6485,4428,2455,9149,5646,4285,2831,9297,5497,3832,10865,3975,9030,7072,4561,
营业外收入(万元),68,67,,1,,,,255,,,,4249,3752,3239,766,0,1490,,850,
营业外支出(万元),28,6,1,65,19,1,1,162,111,111,94,137,84,4,328,6,260,3,93,
非流动资产处置损失(万元),,,,,,,,,91,91,,0,,,13,0,,,93,
利润总额(万元),4650,5487,3350,10134,6466,4427,2455,9242,5534,4174,2737,13409,9165,7067,11302,3970,10260,7069,5319,
所得税费用(万元),1342,819,407,929,674,523,352,716,589,487,433,1558,1236,1029,1442,568,1353,1062,1516,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),3307,4668,2943,9205,5792,3905,2103,8526,4946,3688,2305,11851,7929,6038,9861,3401,8907,6007,3803,
归属于母公司所有者的净利润(万元),3307,4668,2943,9205,5792,3905,2103,8526,4946,3688,2305,11851,7929,6038,9861,3401,8907,6007,3803,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
基本每股收益,0.23,0.33,0.21,0.65,0.41,0.28,0.15,0.8,0.47,0.35,0.22,1.12,0.75,0.57,1.01,0.37,0.96,0.65,0.41,
稀释每股收益,0.23,0.33,0.21,0.65,0.41,0.28,0.15,0.8,,0.35,0.22,1.12,,0.57,1.01,0.37,0.96,0.65,0.41,
