报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),43580,28326,12053,48945,33853,20834,9425,37679,27322,16135,6657,30543,20958,13328,25610,24570,22661,
营业收入(万元),43580,28326,12053,48945,33853,20834,9425,37679,27322,16135,6657,30543,20958,13328,25610,24570,22661,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),37059,23943,10835,43387,30134,18622,8460,32826,23382,14028,5867,26117,18230,11852,20780,20225,19233,
营业成本(万元),12976,8393,3736,14121,9796,6066,2990,11593,8329,5003,2046,11301,7619,5160,9049,7231,6985,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),528,334,172,829,567,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),606,410,194,772,563,348,151,606,476,287,136,439,239,148,292,310,284,
销售费用(万元),20348,13097,5820,23789,16385,10067,4358,16968,12338,7087,2925,11971,8431,5290,9302,10338,9706,
管理费用(万元),2638,1741,850,3887,2686,2140,883,3668,2259,1510,676,2351,1915,1177,2048,1945,2157,
财务费用(万元),-37,-31,-9,-211,-173,-166,-19,-103,-19,-3,0,36,27,4,86,259,117,
资产减值损失(万元),,,73,201,309,166,97,94,-1,145,83,19,,73,3,142,-16,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),687,462,220,923,693,452,186,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),7036,4729,1467,6617,4412,2816,1179,5012,3940,2136,827,4425,2728,1476,4829,4345,3428,
营业外收入(万元),41,40,40,981,1055,754,1,38,24,15,1,251,61,165,127,209,374,
营业外支出(万元),383,375,113,66,65,54,50,48,34,48,3,58,51,51,3,3,100,
非流动资产处置损失(万元),,,,,,,,,,,,0,0,,1,0,,
利润总额(万元),6694,4393,1395,7532,5402,3516,1129,5002,3930,2103,824,4618,2739,1590,4953,4551,3702,
所得税费用(万元),888,621,196,1064,776,516,168,630,620,349,135,660,412,243,684,661,515,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),5805,3773,1199,6468,4626,3000,961,4372,3309,1754,689,3958,2326,1346,4270,3890,3187,
归属于母公司所有者的净利润(万元),5805,3773,1199,6468,4626,3000,961,4372,3309,1754,689,3953,2323,1342,4264,4007,3289,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,5,3,4,6,-118,-102,
基本每股收益,0.67,0.44,0.14,0.75,0.53,0.35,0.11,0.65,0.51,0.27,0.11,0.61,0.36,0.21,0.66,0.62,0.51,
稀释每股收益,0.67,0.44,0.14,0.75,0.53,0.35,0.11,0.65,,0.27,0.11,0.61,,0.21,0.66,0.62,0.51,
