报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),777479,501018,245976,917212,639296,404901,185234,666544,484798,311105,138005,479453,324827,201195,89866,368485,256726,323971,268175,211802,206264,
营业收入(万元),777479,501018,245976,917212,639296,404901,185234,666544,484798,311105,138005,479453,324827,201195,89866,368485,256726,323971,268175,211802,206264,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),691567,444720,222299,812922,563218,354297,159719,591267,429488,271250,121208,414643,275875,168179,76978,312405,215956,272039,223458,180897,166487,
营业成本(万元),504721,322450,160549,583587,410919,259209,117709,418198,306705,192112,85727,285581,189076,116525,52408,216930,149352,191957,160907,127932,129276,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),10099,7383,4901,13690,8893,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),5527,3629,1313,8168,6288,4072,2060,6733,5039,3447,1477,4804,2935,2191,806,3879,2787,2926,2538,2162,1979,
销售费用(万元),139528,89762,46127,178897,118625,74889,30213,139733,98448,63893,29029,105773,69794,40473,19498,76979,53466,64953,50044,44479,27707,
管理费用(万元),27185,16113,7502,24378,17249,14643,7716,20326,14848,9348,4882,17215,11739,7350,3686,12571,8805,10120,8223,5936,5906,
财务费用(万元),4507,5383,2646,2529,471,895,2237,4825,3837,1772,44,312,1691,1089,561,1537,1050,1378,1169,388,223,
资产减值损失(万元),,,-740,1673,774,589,-216,1452,611,678,50,959,639,550,19,509,496,705,576,0,1396,
公允价值变动收益(万元),-69,-151,1,-144,-352,-766,36,110,,,,2933,-2717,-837,1910,-4580,-1556,-4390,4634,231,415,
投资收益(万元),12186,4530,2520,10603,10042,4486,2443,7600,4604,2791,1267,-7599,-838,328,-25,3342,2780,5021,3457,2290,2803,
对联营企业和合营企业的投资收益(万元),200,610,181,1141,858,577,-7,1043,695,467,132,1054,555,448,200,922,704,530,604,522,300,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),99185,62187,26239,115828,86657,54701,28015,83581,59994,42706,18064,60144,45398,32507,14773,54842,41993,52564,52807,33426,42995,
营业外收入(万元),23851,15644,13079,17759,16071,8429,6956,17543,16687,6706,5816,15035,10457,4057,3789,10411,3417,5108,1925,1642,1863,
营业外支出(万元),1250,1026,548,1742,797,436,226,876,598,440,420,1400,1262,969,548,1417,949,1363,609,278,275,
非流动资产处置损失(万元),,,,,,,,,92,17,9,201,115,107,101,189,30,482,86,37,44,
利润总额(万元),121786,76805,38771,131846,101931,62693,34745,100248,76083,48972,23459,73779,54593,35595,18013,63836,44462,56309,54122,34790,44582,
所得税费用(万元),24952,18504,8999,31191,20408,12347,6840,17162,12452,9347,4295,16534,12150,8116,4192,14783,10521,14287,14057,5088,7025,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),96833,58301,29772,100655,81524,50346,27906,83086,63631,39624,19165,57246,42443,27479,13821,49053,33941,42022,40066,29702,37557,
归属于母公司所有者的净利润(万元),91712,55871,29538,98936,78554,48251,26844,82245,62001,38799,18785,57505,41963,27206,14009,49831,34446,42437,40363,29702,37557,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),5122,2430,234,1719,2970,2095,1062,842,1630,826,380,-260,479,273,-188,-779,-506,-415,-297,,,
基本每股收益,1.56,0.94,0.69,2.36,1.9,1.17,0.65,1.99,1.5,0.94,0.46,1.67,1.27,0.82,0.42,1.51,1.04,1.29,1.22,0.9,1.14,
稀释每股收益,1.56,0.94,0.68,2.36,1.87,1.15,0.64,1.99,1.5,0.94,0.46,1.67,1.27,0.82,0.42,1.51,1.04,1.29,1.22,0.9,1.14,
