报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
营业总收入(万元),101983,61663,28722,130301,96963,59442,27493,124429,89278,54609,23408,112829,52237,101122,47344,115740,86770,117949,103652,
营业收入(万元),101983,61663,28722,130301,96963,59442,27493,124429,89278,54609,23408,112829,52237,101122,47344,115740,86770,117949,103652,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),91229,55016,26186,117594,86705,53563,25133,112368,80192,49199,20718,101461,46778,93689,43727,107963,80620,109550,94925,
营业成本(万元),85858,51478,24778,110605,82126,50127,23409,104008,74880,45835,19348,94446,43835,87505,40968,101995,76480,103401,90418,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),1507,909,403,1981,1447,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),428,250,60,580,411,263,174,544,357,275,87,506,139,275,93,347,252,220,200,
销售费用(万元),1783,1109,367,2233,1328,856,479,2204,1451,904,373,2045,870,1930,700,1875,1219,1726,1524,
管理费用(万元),2004,1356,659,2765,2109,2493,1077,4883,3191,1934,994,4202,1756,3754,1964,3362,2226,4007,2387,
财务费用(万元),-350,-87,18,-681,-668,-163,-5,330,73,73,-126,-105,-48,-48,-2,39,22,235,276,
资产减值损失(万元),,,-100,111,-49,-13,-1,400,240,177,41,367,226,274,18,345,420,-38,121,
公允价值变动收益(万元),1,,,,,,,,,,,,,,,,,,,
投资收益(万元),964,415,150,1692,691,536,389,,,,,22,0,,,,,32,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),12020,7257,2833,14788,11083,6536,2803,12246,9086,5410,2697,11389,5459,7433,3603,7777,6151,8431,8727,
营业外收入(万元),223,179,152,70,330,273,260,170,138,29,3,155,116,181,83,271,145,129,86,
营业外支出(万元),10,7,,120,63,61,4,16,9,7,,67,58,89,1,18,10,19,65,
非流动资产处置损失(万元),,,,,,,,,,,,2,1,67,1,1,1,2,,
利润总额(万元),12233,7429,2985,14739,11350,6749,3059,12399,9214,5431,2701,11478,5518,7526,3684,8030,6286,8540,8748,
所得税费用(万元),3061,1911,675,3260,2673,1676,740,2799,2142,1230,691,2686,1472,1874,921,1942,1618,1979,2146,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),9172,5518,2310,11479,8677,5073,2319,9600,7072,4202,2010,8791,4046,5652,2763,6088,4668,6562,6602,
归属于母公司所有者的净利润(万元),9172,5518,2310,11479,8677,5073,2319,9600,7072,4202,2010,8791,4046,5652,2763,6088,4668,6562,6602,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
基本每股收益,0.44,0.26,0.11,0.55,0.42,0.24,0.11,0.58,0.45,0.27,0.13,0.56,0.26,0.36,0.18,0.39,0.3,0.42,0.42,
稀释每股收益,0.44,0.26,0.11,0.55,0.42,0.24,0.11,0.58,0.45,0.27,0.13,0.56,0.26,0.36,0.18,0.39,0.3,0.42,0.42,
