报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),20040,12560,6299,32007,22524,15748,7794,35966,19978,14836,8570,32384,18349,14725,8885,27118,29816,20614,19354,
营业收入(万元),20040,12560,6299,32007,22524,15748,7794,35966,19978,14836,8570,32384,18349,14725,8885,27118,29816,20614,19354,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),17226,10803,3922,24275,16399,11426,4697,27988,14492,10156,5167,23993,12640,10139,6136,19780,23911,13071,13346,
营业成本(万元),9551,6038,2480,15849,11128,7878,3226,20017,9806,7182,3951,15879,8749,7055,4674,12183,16581,7342,8384,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),1902,1188,599,1567,1035,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),313,197,119,533,360,226,113,533,284,173,89,433,97,92,38,539,347,274,298,
销售费用(万元),2047,1184,231,2584,1357,704,180,2193,1546,1110,457,2647,1591,1185,507,2872,2287,1709,1347,
管理费用(万元),3086,1987,977,3711,2799,2514,1103,4508,2994,1902,835,3801,2490,1654,876,3527,3066,2605,2187,
财务费用(万元),326,210,110,190,104,12,1,-53,-54,-45,9,61,39,8,19,187,428,625,576,
资产减值损失(万元),,,-595,-158,-385,92,75,791,-84,-166,-173,1173,-327,145,22,472,1202,516,553,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),1492,1390,,884,662,662,153,518,145,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),5469,4310,2439,8889,6985,5123,3319,8836,5631,4680,3402,8391,5710,4585,2749,7338,5905,7543,6008,
营业外收入(万元),4,3,,61,61,61,61,811,1069,194,93,226,162,86,45,253,142,157,160,
营业外支出(万元),29,2,,38,39,39,38,15,7,3,,5,5,2,2,24,29,111,6,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,
利润总额(万元),5445,4311,2439,8913,7008,5146,3342,9632,6693,4871,3495,8611,5867,4669,2792,7568,6018,7589,6163,
所得税费用(万元),781,616,356,1330,908,740,667,1629,1292,879,549,1345,996,791,419,1193,988,1144,942,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),4663,3696,2083,7583,6099,4406,2674,8003,5401,3993,2947,7267,4871,3878,2373,6375,5030,6445,5221,
归属于母公司所有者的净利润(万元),4599,3653,2101,7528,6009,4356,2545,7980,5326,3917,2976,7258,4842,3835,2365,6378,5062,6443,5221,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),64,42,-18,55,90,49,130,23,76,76,-30,8,29,43,8,-3,-32,1,,
基本每股收益,0.47,0.37,0.21,0.75,0.6,0.44,0.38,1.22,0.89,0.64,0.54,1.45,0.97,0.77,0.47,1.28,1.01,1.29,1.04,
稀释每股收益,0.47,0.37,0.21,0.75,0.6,0.44,0.38,1.22,0.89,0.64,0.54,1.45,0.97,0.77,0.47,1.28,1.01,1.29,1.04,
