报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),63566,43566,20585,77454,57918,40268,19315,72760,52069,34733,16477,54924,38927,26032,11904,47586,54303,48023,40736,
营业收入(万元),63566,43566,20585,77454,57918,40268,19315,72760,52069,34733,16477,54924,38927,26032,11904,47586,54303,48023,40736,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),56130,38257,18295,69494,51183,35836,17337,65568,46311,30715,14372,49067,34622,23191,10537,43614,49491,44175,38235,
营业成本(万元),46823,31942,14878,57102,42204,29235,14254,53581,37907,24951,11878,39889,28408,18893,8622,34272,39760,34728,29387,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),1804,1167,548,2471,2295,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),631,420,157,699,540,393,213,881,656,460,205,594,347,216,102,527,436,409,311,
销售费用(万元),2234,1440,629,2791,1895,1258,580,2462,1707,1104,497,1806,1262,814,378,1386,1406,1164,995,
管理费用(万元),3677,2515,1178,4338,3063,3660,1765,6072,4404,3027,1290,4852,3425,2349,1095,5280,5206,4776,4872,
财务费用(万元),962,772,648,1330,968,945,513,1743,1329,893,434,1336,1002,692,329,2017,2624,2691,2480,
资产减值损失(万元),,,258,764,219,346,11,829,309,280,67,589,177,227,11,132,58,407,191,
公允价值变动收益(万元),-99,11,135,64,-76,141,172,,,,,,,,,,,,,
投资收益(万元),323,270,112,394,352,268,119,42,8,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),7733,5628,2942,8738,7148,4998,2355,7427,5867,4086,2106,5857,4305,2841,1368,3972,4813,3849,2501,
营业外收入(万元),3,3,,3,31,3,1,31,92,43,64,255,214,120,67,229,168,448,278,
营业外支出(万元),22,22,,64,13,11,1,149,20,9,12,48,41,28,15,96,93,164,105,
非流动资产处置损失(万元),,,,,,,,,,,12,,,,,15,3,80,30,
利润总额(万元),7714,5610,2942,8678,7166,4989,2354,7309,5939,4120,2158,6064,4479,2933,1420,4106,4888,4133,2674,
所得税费用(万元),1442,1022,544,1597,1332,904,399,1075,874,574,238,715,525,337,150,662,768,727,521,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),6272,4588,2398,7080,5834,4085,1955,6234,5065,3546,1920,5349,3953,2596,1269,3444,4120,3405,2153,
归属于母公司所有者的净利润(万元),6274,4598,2405,7047,5789,4040,1927,6290,5102,3594,1947,5556,4085,2675,1301,3567,4215,3576,2318,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-2,-10,-7,33,45,45,28,-56,-37,-48,-27,-207,-131,-79,-31,-123,-95,-170,-165,
基本每股收益,0.49,0.36,0.19,0.55,0.45,0.32,0.15,0.56,0.48,0.38,0.2,0.58,0.43,0.28,0.14,0.37,0.47,0.4,0.26,
稀释每股收益,0.49,0.36,0.19,0.55,0.45,0.32,0.15,0.56,0.48,0.38,0.2,0.58,0.43,0.28,0.14,0.37,0.47,0.4,0.26,
