报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),175237,94918,25905,166226,115549,65079,17622,135535,96975,54533,16044,107291,74295,41293,89305,70813,57005,42210,
营业收入(万元),175237,94918,25905,166226,115549,65079,17622,135535,96975,54533,16044,107291,74295,41293,89305,70813,57005,42210,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),163756,89492,26997,160613,109455,63100,19270,123045,88392,50583,15821,94599,66110,36804,76069,59648,50625,34269,
营业成本(万元),116789,63157,17892,117205,82503,46840,12855,93344,65945,36772,10056,68136,46795,25449,54430,43326,32291,23984,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),3592,2244,945,4716,2990,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1107,645,227,1344,966,469,213,1096,786,409,150,897,600,303,712,389,347,205,
销售费用(万元),26836,15289,5232,23441,15227,9181,3944,16968,12525,7574,3492,15457,10721,5985,11852,8295,7832,5370,
管理费用(万元),9034,5611,2099,9004,5426,5187,2331,9772,7061,4482,2080,9107,6367,3950,7877,6348,9357,4643,
财务费用(万元),6398,2546,329,2132,147,-53,-103,-21,64,0,-36,232,199,205,584,560,752,299,
资产减值损失(万元),,,273,2771,2197,1476,29,1886,2011,1347,79,772,1428,911,614,729,46,-232,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,
投资收益(万元),638,345,53,1020,-42,-2,-1,1,1,1,1,0,,,,-18,-108,17,
对联营企业和合营企业的投资收益(万元),-51,-51,,-53,,,,1,,,,,,,,,-67,-54,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),9543,4209,-832,7960,6041,1952,-1688,12546,8622,3976,223,12692,8185,4490,13236,11147,6271,7958,
营业外收入(万元),28,25,51,149,868,382,52,1598,485,431,407,1488,340,335,430,611,529,120,
营业外支出(万元),34,2,,42,16,15,,403,2,0,0,114,41,36,114,12,111,88,
非流动资产处置损失(万元),,,,,,,,,0,0,,64,36,,101,0,,,
利润总额(万元),9537,4233,-781,8067,6894,2319,-1636,13741,9105,4408,630,14066,8484,4788,13552,11746,6689,7991,
所得税费用(万元),1561,692,315,2194,1712,391,83,2368,1347,779,115,1826,1058,549,1898,1878,1465,1341,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),7976,3541,-1096,5873,5182,1928,-1719,11373,7758,3628,515,12240,7427,4239,11653,9868,5224,6649,
归属于母公司所有者的净利润(万元),7976,3541,-1096,5873,5182,1928,-1719,11373,7758,3628,515,12240,7427,4239,11653,9868,5224,6649,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
基本每股收益,0.41,0.18,-0.06,0.3,0.27,0.1,-0.09,0.72,0.53,0.25,0.04,0.84,0.51,0.29,0.8,0.68,0.39,0.49,
稀释每股收益,0.41,0.18,-0.06,0.3,0.27,0.1,-0.09,0.72,0.53,0.25,0.04,0.84,0.51,0.29,0.8,0.68,0.39,0.49,
