报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
营业总收入(万元),99660,61755,24950,122788,75507,43090,13531,81127,28270,56460,20667,41302,15000,28019,17280,20421,15255,
营业收入(万元),99660,61755,24950,122788,75507,43090,13531,81127,28270,56460,20667,41302,15000,28019,17280,20421,15255,
利息收入(万元),,,,,,0,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),92033,58604,29000,110656,70620,41700,13542,71218,27078,50203,19388,37357,14161,25974,16526,20057,14140,
营业成本(万元),54019,34019,16710,62399,38349,20887,5825,39312,14467,27297,10112,19449,7397,13457,8432,9233,5959,
利息支出(万元),,,,,,0,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),12028,7855,3509,12766,9543,6824,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),285,157,74,345,216,134,30,263,106,206,56,131,52,99,70,58,573,
销售费用(万元),15293,10046,5209,20797,13464,8325,3147,14029,5786,9829,4198,7782,3029,5919,3801,4796,3563,
管理费用(万元),5444,3234,1943,8496,5159,3146,3973,14953,5607,11075,4506,8529,3253,5552,3570,5232,3644,
财务费用(万元),4964,3292,1525,4022,2575,1503,567,1772,667,1118,516,1041,438,711,532,650,326,
资产减值损失(万元),,,30,1831,1314,880,,890,446,678,,426,-8,237,121,89,75,
公允价值变动收益(万元),,,,,,0,,,,,,,,,,,,
投资收益(万元),681,485,10,268,184,270,,742,370,13,,-3,,,,,,
对联营企业和合营企业的投资收益(万元),563,396,-6,193,153,270,,742,370,13,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),6820,2639,-4040,12399,5170,1661,-12,10646,1562,6270,1279,3941,839,2045,754,364,1115,
营业外收入(万元),113,75,35,691,237,168,49,738,118,1316,669,834,350,860,805,568,210,
营业外支出(万元),54,47,43,76,3,1,0,15,0,16,3,52,6,6,5,4,7,
非流动资产处置损失(万元),,,,,,,,,0,4,3,3,,4,4,0,2,
利润总额(万元),6879,2667,-4048,13013,5404,1828,37,11369,1680,7571,1946,4724,1184,2900,1554,928,1317,
所得税费用(万元),-164,-437,-1041,703,-577,-745,-211,1058,-97,1034,137,525,129,335,114,54,133,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),7044,3104,-3007,12309,5980,2573,247,10311,1777,6537,1808,4199,1054,2565,1440,875,1185,
归属于母公司所有者的净利润(万元),7004,3037,-3262,12192,5920,2511,247,10091,1663,6431,1771,4155,1054,2524,1440,875,1185,
被合并方在合并前实现净利润(万元),,,,,,0,,,,,,,,,,,,
少数股东损益(万元),40,67,254,117,60,62,-0,220,114,106,37,44,0,41,,,,
基本每股收益,0.28,0.12,-0.13,0.49,0.24,0.1,0.01,0.41,0.07,0.32,0.09,0.41,0.11,0.27,0.16,0.13,0.18,
稀释每股收益,0.28,0.12,-0.13,0.49,0.24,0.1,0.01,0.41,0.07,0.32,0.09,0.41,,0.27,0.16,0.13,0.18,
