报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),69611,45771,26591,96414,70919,44150,22089,98112,72074,42955,23485,104898,73125,48620,23092,98469,93350,82097,75127,
营业收入(万元),69611,45771,26591,96414,70919,44150,22089,98112,72074,42955,23485,104898,73125,48620,23092,98469,93350,82097,75127,
利息收入(万元),,0,,,,,,,,,,,,,,,,,,
已赚保费(万元),,0,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,0,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),65857,42065,21870,84020,58383,36750,17913,83815,61580,37706,19609,88622,62752,42801,19693,81744,78499,70725,66099,
营业成本(万元),30997,19133,9963,38142,28458,17762,9231,39198,29501,17117,9245,42805,30274,20808,9847,43390,46432,41548,40317,
利息支出(万元),,0,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,0,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2799,1879,931,3442,2724,,,,,,,,,,,,,,,
退保金(万元),,0,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,0,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,0,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,0,,,,,,,,,,,,,,,,,,
分保费用(万元),,0,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),646,438,287,1135,780,443,196,1282,884,542,280,1000,681,447,201,1014,738,654,540,
销售费用(万元),29526,19391,9979,36706,24357,15182,6932,37152,27228,17210,8097,38446,26929,18745,7785,31817,26932,24774,21082,
管理费用(万元),3218,2119,981,5088,3069,3744,1856,7063,5104,3505,1855,6855,5271,3027,1900,6420,5111,4181,4090,
财务费用(万元),-1329,-895,-391,-1466,-1111,-509,-307,-1210,-1204,-715,-139,-511,-433,-257,-95,-956,-741,-459,-46,
资产减值损失(万元),,,119,972,106,128,4,329,66,48,271,27,30,30,56,58,26,27,116,
公允价值变动收益(万元),,0,0,0,,0,,0,,,,,,,,,,,,
投资收益(万元),1623,922,191,2464,2378,1666,745,629,200,74,25,161,79,79,22,,,,,
对联营企业和合营企业的投资收益(万元),1138,686,89,573,1248,958,230,-207,-154,-104,-21,-17,0,,,,,,,
汇兑收益(万元),,0,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),5591,4773,4911,15016,15067,9210,5066,15148,10694,5322,3902,16436,10451,5898,3420,16725,14851,11372,9028,
营业外收入(万元),836,526,486,509,399,329,310,806,915,914,26,1062,1006,1001,53,85,300,26,102,
营业外支出(万元),7,4,0,90,66,2,2,41,41,32,,57,3,3,0,15,208,33,23,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,7,,,
利润总额(万元),6420,5296,5397,15435,15401,9537,5374,15913,11568,6204,3927,17442,11455,6897,3473,16795,14944,11365,9107,
所得税费用(万元),650,545,690,2611,2230,1192,879,2108,1701,918,521,2495,1202,871,494,2512,2338,1827,1068,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),5770,4751,4707,12824,13171,8345,4494,13805,9867,5287,3406,14947,10253,6026,2979,14283,12606,9538,8039,
归属于母公司所有者的净利润(万元),5754,4744,4707,12717,13225,8345,4494,13805,9867,5287,3406,14947,10253,6026,2979,14283,12606,9538,8039,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),16,7,0,107,-54,,,,,,,,,,,,,,,
基本每股收益,0.26,0.21,0.21,0.56,0.58,0.37,0.26,0.84,0.62,0.35,0.26,1.14,0.78,0.46,0.23,1.09,0.96,0.73,0.63,
稀释每股收益,0.26,0.21,0.21,0.56,0.58,0.37,0.26,0.84,0.62,0.35,0.26,1.14,0.78,0.46,0.23,1.09,0.96,0.73,0.63,
