报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
营业总收入(万元),33728,23393,11063,51134,38219,25145,11774,50667,37807,24189,11522,39844,18609,38473,19986,31132,17757,
营业收入(万元),33728,23393,11063,51134,38219,25145,11774,50667,37807,24189,11522,39844,18609,38473,19986,31132,17757,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),26748,18636,8959,39469,29464,20255,10275,42935,32276,20559,9556,30969,14692,31209,16891,27341,15518,
营业成本(万元),24063,16690,7756,36289,27238,18405,8523,37634,28218,18098,8205,27952,13041,28378,14954,25084,13867,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1222,787,365,1595,1140,734,,1763,,,,1493,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),349,231,136,528,390,228,154,421,260,166,91,474,204,273,65,33,,
销售费用(万元),750,532,201,1057,776,529,229,1053,770,447,205,774,366,869,733,680,331,
管理费用(万元),1086,678,209,1089,813,541,619,1187,2212,1465,700,933,1137,2375,1310,1530,1060,
财务费用(万元),-723,-282,254,-1207,-1102,-312,657,788,557,245,70,-718,-57,-697,-180,19,218,
资产减值损失(万元),,,39,117,209,131,93,90,258,138,285,62,2,11,8,-4,41,
公允价值变动收益(万元),187,330,183,-283,-325,-76,40,,,,,,,,,,,
投资收益(万元),-79,-176,5,26,15,11,3,40,39,31,25,46,26,33,21,30,0,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),7235,5045,2355,11606,8589,4921,1607,7975,5737,3660,2045,8921,3943,7297,3115,3821,2239,
营业外收入(万元),3,3,0,13,13,8,7,7,7,80,,218,163,361,28,249,1,
营业外支出(万元),4,0,0,13,3,1,,4,4,4,4,3,0,1,0,0,,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,
利润总额(万元),7234,5048,2355,11607,8600,4928,1613,7978,5740,3735,2041,9135,4106,7658,3144,4069,2240,
所得税费用(万元),1027,707,326,1714,1267,741,246,1208,878,555,316,1399,616,1146,532,534,515,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),6207,4340,2028,9892,7333,4188,1367,6769,4862,3181,1724,7737,3490,6512,2612,3536,1725,
归属于母公司所有者的净利润(万元),6207,4340,2028,9892,7333,4188,1367,6769,4862,3181,1725,7751,3501,6528,2612,3536,1725,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,-0,-15,-11,-16,0,-0,,
基本每股收益,0.59,0.44,0.35,1.71,1.27,0.72,0.24,1.17,0.84,0.55,0.3,1.35,0.61,1.16,0.46,0.66,0.53,
稀释每股收益,0.59,0.44,0.35,1.71,1.27,0.72,0.24,1.17,0.84,0.55,0.3,1.35,0.61,1.16,0.46,0.66,0.53,
