报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),25987,18276,8404,27511,19475,11810,7247,34924,25846,18339,8839,31763,22934,15059,7885,23726,17212,9755,15433,20115,25513,22929,
营业收入(万元),25987,18276,8404,27511,19475,11810,7247,34924,25846,18339,8839,31763,22934,15059,7885,23726,17212,9755,15433,20115,25513,22929,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),26217,18333,8678,29175,15739,9614,6091,26995,19980,14285,6671,24817,17405,11788,6005,19189,13953,8115,13125,16915,21299,19067,
营业成本(万元),20240,14373,6518,19407,13652,8160,5046,22680,16630,11673,5558,19570,14102,9379,4872,15337,11327,6240,9802,12606,15960,14611,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2844,1838,943,1969,1210,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),193,143,53,224,152,100,68,229,143,90,45,303,219,156,90,125,85,59,126,196,233,131,
销售费用(万元),488,305,148,390,274,138,53,392,294,208,109,393,262,175,86,361,255,181,411,407,509,532,
管理费用(万元),2997,1857,888,1912,1482,1793,860,3838,2965,2035,985,4445,2674,1879,896,3039,2118,1352,2774,3534,4205,3699,
财务费用(万元),-545,-184,142,-622,-560,-90,386,277,129,43,-36,-296,-201,-48,8,-276,-220,-118,-239,77,62,11,
资产减值损失(万元),,,-14,5896,-471,-488,-323,-421,-180,236,10,403,350,248,53,603,388,401,251,94,331,83,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),293,251,149,626,533,449,307,523,395,228,98,,,,,49,49,25,64,69,89,29,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),804,642,307,-293,4660,2904,1627,8839,6470,4399,2265,6946,5529,3271,1880,4586,3308,1665,2371,3269,4303,3891,
营业外收入(万元),4,3,2,301,451,445,63,556,619,593,304,1022,653,463,93,660,420,311,513,741,415,454,
营业外支出(万元),1,0,,0,0,0,0,23,22,22,1,78,76,13,8,150,20,11,20,22,27,27,
非流动资产处置损失(万元),,,,,,,,,21,21,0,57,57,,0,126,2,1,5,0,0,2,
利润总额(万元),808,644,308,8,5111,3348,1690,9372,7067,4970,2568,7890,6106,3722,1965,5097,3709,1966,2864,3988,4691,4318,
所得税费用(万元),55,35,-32,-226,630,437,285,1392,1228,768,556,1099,920,522,268,703,487,285,366,451,559,580,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),753,609,340,233,4481,2912,1404,7980,5839,4201,2012,6791,5186,3200,1698,4394,3222,1681,2498,3537,4132,3738,
归属于母公司所有者的净利润(万元),753,609,340,233,4481,2912,1404,7980,5839,4201,2012,6791,5186,3200,1698,4394,3222,1681,2498,3537,4132,3738,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.09,0.07,0.04,0.03,0.54,0.35,0.17,0.97,0.71,0.51,0.24,1.01,0.84,0.52,0.27,0.71,0.52,0.27,0.4,0.57,0.67,0.6,
稀释每股收益,0.09,0.07,0.04,0.03,0.54,0.35,0.17,0.97,0.71,0.51,0.24,1.01,0.84,0.52,0.27,0.71,0.52,0.27,0.4,0.57,0.67,0.6,
