报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),28934,20234,11030,50887,40484,30341,14933,43683,33385,19851,8455,31676,25051,8619,23569,16314,12182,
营业收入(万元),28934,20234,11030,50887,40484,30341,14933,43683,33385,19851,8455,31676,25051,8619,23569,16314,12182,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),25447,17697,9714,41621,31293,23198,11301,33718,25095,14965,6994,25545,20004,6822,19268,12706,9191,
营业成本(万元),16754,11865,6088,29486,22704,16869,8222,23521,17803,10781,4729,18647,14855,5292,14012,8657,6291,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1595,1023,476,1943,1411,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),249,135,85,678,614,379,97,504,368,153,49,401,310,48,271,102,127,
销售费用(万元),3444,2270,1510,5392,3574,2609,1105,4254,2979,1838,1067,2743,2219,627,1589,1067,804,
管理费用(万元),3285,2134,1011,4217,3305,3121,1526,5353,3998,2296,1088,3911,2769,887,3335,2574,1865,
财务费用(万元),119,270,490,-368,-539,127,303,-26,-90,-132,56,-415,-219,-61,17,130,69,
资产减值损失(万元),,,53,273,225,93,49,112,36,29,5,257,69,30,45,176,35,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),108,92,70,440,373,278,113,-38,-19,-17,-5,-36,-24,-7,2,,,
对联营企业和合营企业的投资收益(万元),-60,-40,-21,-104,-35,-14,7,-67,-43,-24,-9,-36,-24,-7,,,,
汇兑收益(万元),,,,,,,,-3,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),3291,2461,1393,9836,9750,7416,3752,9924,8271,4870,1457,6096,5022,1790,4303,3608,2991,
营业外收入(万元),93,41,2,119,25,193,12,461,445,316,259,377,361,132,194,134,34,
营业外支出(万元),33,33,3,48,46,37,3,61,42,12,2,9,8,5,276,5,12,
非流动资产处置损失(万元),,,,,,,,,1,1,1,7,6,5,9,,6,
利润总额(万元),3351,2470,1392,9907,9728,7573,3761,10324,8675,5174,1714,6464,5375,1916,4220,3737,3013,
所得税费用(万元),539,398,223,1454,1495,1180,592,1611,1282,740,238,1008,823,328,664,702,689,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),2811,2072,1169,8453,8234,6393,3169,8713,7393,4434,1476,5455,4552,1588,3556,3036,2324,
归属于母公司所有者的净利润(万元),2812,2072,1169,8275,8055,6214,3089,8459,7209,4323,1428,5444,4567,1621,3636,3125,2315,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),-1,,,179,179,179,81,255,184,111,48,11,-15,-32,-80,-89,8,
基本每股收益,0.18,0.13,0.07,0.53,0.51,0.4,0.39,1.32,1.22,0.73,0.24,0.93,0.78,0.28,0.65,1.5,1.52,
稀释每股收益,0.18,0.13,0.07,0.53,0.51,0.4,0.39,1.32,1.22,0.73,0.24,0.93,0.78,0.28,0.65,1.5,1.52,
