报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),46671,34311,12504,52046,38936,25936,10303,49815,33450,8210,48913,25296,49566,34774,28245,19424,
营业收入(万元),46671,34311,12504,52046,38936,25936,10303,49815,33450,8210,48913,25296,49566,34774,28245,19424,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),36906,26492,10858,41303,28200,18917,6828,38142,23058,6754,39258,19001,39746,27286,24014,17499,
营业成本(万元),19440,13248,4899,24205,15393,11135,3016,21330,12130,3320,20661,11218,24164,16517,17171,12279,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),10551,8593,3443,7131,6173,3236,1881,6627,4800,,9066,,5194,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),424,276,167,961,789,463,104,711,394,178,806,298,779,673,468,279,
销售费用(万元),2044,1434,638,2353,1548,1105,477,2499,1689,727,2916,1407,2607,2172,1592,1138,
管理费用(万元),5517,3608,1749,6770,4516,2973,1419,5617,4032,2545,5288,5390,4727,7887,4667,3652,
财务费用(万元),-1071,-667,-242,-409,-297,-165,-67,-224,-183,-58,-156,-71,-149,-235,-135,-15,
资产减值损失(万元),,,97,292,78,170,-2,1582,198,42,679,758,2424,272,251,165,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,
投资收益(万元),554,486,,150,113,84,51,125,91,32,95,27,19,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),9066,7488,1667,11365,11181,7326,3734,11908,10518,1488,9750,6322,9839,7488,4231,1926,
营业外收入(万元),9,5,4,15,14,5,2,12,34,3,505,46,1602,91,80,13,
营业外支出(万元),51,51,50,95,71,31,21,79,66,21,30,25,10,23,13,16,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,
利润总额(万元),9023,7442,1621,11285,11125,7301,3715,11842,10486,1471,10225,6343,11431,7556,4297,1922,
所得税费用(万元),1271,989,259,1480,1665,1143,563,1610,1602,206,1405,733,1429,844,619,162,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),7752,6453,1362,9804,9459,6157,3153,10232,8884,1265,8820,5610,10001,6713,3678,1760,
归属于母公司所有者的净利润(万元),7752,6453,1362,9804,9459,6157,3153,10232,8884,1265,8820,5610,10001,6713,3678,1760,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,-0,,
基本每股收益,1.08,0.9,0.34,3.27,3.15,2.05,1.05,3.41,2.96,0.42,2.94,1.87,3.33,2.24,2.54,1.04,
稀释每股收益,1.08,0.9,0.34,3.27,3.15,2.05,1.05,3.41,2.96,0.42,2.94,1.87,3.33,2.24,2.54,1.04,
