报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),101687,61029,23338,97583,67871,39894,15250,68164,47687,27549,10826,57123,27890,59514,57556,46720,
营业收入(万元),101687,61029,23338,97583,67871,39894,15250,68164,47687,27549,10826,57123,27890,59514,57556,46720,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),94526,56540,22088,91381,62361,36599,14238,61280,42149,24271,9888,49636,23449,51762,50556,42516,
营业成本(万元),84772,50702,19382,79950,54813,32000,12584,53607,37101,21344,8503,41819,19790,43121,43980,36535,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),1390,807,503,1647,901,,,,444,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),333,190,100,515,346,209,76,493,366,229,92,459,177,227,185,240,
销售费用(万元),3885,2355,992,4039,2796,1746,692,2913,1992,1160,476,2511,1159,2641,2389,2337,
管理费用(万元),3740,2282,1037,3960,2965,2219,978,3802,1986,1572,785,4257,1993,4872,3603,3200,
财务费用(万元),406,204,86,147,72,42,52,195,113,67,31,169,84,292,228,68,
资产减值损失(万元),,,-12,1123,468,382,-144,271,148,-100,,421,245,610,172,136,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,
投资收益(万元),422,260,259,416,113,7,,0,0,0,0,119,118,-146,-70,-59,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,-8,-70,-39,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),7842,5158,1591,6830,5652,3323,1023,7010,5655,3366,939,7605,4559,7606,6929,4145,
营业外收入(万元),32,10,7,858,869,765,508,778,698,688,91,680,555,640,302,749,
营业外支出(万元),19,7,17,52,53,51,50,35,39,7,2,122,45,192,95,124,
非流动资产处置损失(万元),,,,,,,,,,,,96,36,1,22,5,
利润总额(万元),7855,5161,1581,7637,6468,4037,1481,7752,6314,4047,1028,8163,5070,8054,7136,4769,
所得税费用(万元),1606,1081,350,1516,1418,830,310,1856,1492,899,255,1966,1356,2998,1566,1415,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),6249,4080,1231,6120,5050,3207,1171,5896,4822,3148,773,6197,3714,5056,5570,3354,
归属于母公司所有者的净利润(万元),6277,4116,1243,6108,4979,3133,1134,5968,4866,3181,794,6391,3767,5119,5518,3355,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),-28,-36,-12,12,71,74,38,-72,-43,-33,-22,-194,-54,-63,52,-1,
基本每股收益,0.47,0.31,0.09,0.46,0.37,0.24,0.09,0.6,0.49,0.32,0.08,0.64,0.38,0.51,0.55,,
稀释每股收益,0.47,0.31,0.09,0.46,0.37,0.24,0.09,0.6,0.49,0.32,0.08,0.64,0.38,0.51,0.55,,
