报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),115015,86473,39834,121177,91534,73190,26309,96495,75169,59672,84443,52780,86454,53926,57236,35989,46923,34145,
营业收入(万元),115015,86473,39834,121177,91534,73190,26309,96495,75169,59672,84443,52780,86454,53926,57236,35989,46923,34145,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),93671,68634,34065,105136,77119,61776,22862,83191,63646,49534,69946,41989,72337,44832,51559,31524,44254,32451,
营业成本(万元),76557,56706,28050,86622,65332,51994,18583,67434,52074,40759,55884,34443,59591,37012,41358,25798,36085,26698,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),2890,1885,976,3790,2158,,603,,2120,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1206,949,422,1514,1170,918,318,1499,1174,944,1104,397,418,268,165,103,118,88,
销售费用(万元),11373,7834,3049,9982,6853,5348,1907,7716,5828,4662,7043,4049,5891,4106,4947,2902,3673,2834,
管理费用(万元),3148,1833,921,3449,2191,3073,644,5751,1813,2570,5390,2832,6211,2988,4248,2106,3354,2396,
财务费用(万元),-1503,-573,234,-1316,-1244,-387,769,794,706,376,-755,-289,-234,178,689,328,750,218,
资产减值损失(万元),,,56,1095,659,830,38,-4,-69,222,1280,556,461,280,154,287,274,218,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,
投资收益(万元),365,22,,,,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),20977,16515,5780,16046,14415,11415,3447,13304,11524,10139,14495,10792,13462,9094,5676,4465,2669,1694,
营业外收入(万元),580,451,5,367,286,227,154,786,351,320,482,96,441,106,623,86,277,175,
营业外支出(万元),423,177,36,265,223,146,39,191,185,93,88,65,32,40,28,3,30,22,
非流动资产处置损失(万元),,,,,,,,,,1,,2,,0,0,0,-0,,
利润总额(万元),21133,16789,5749,16148,14478,11496,3562,13899,11690,10366,14889,10822,13871,9160,6271,4548,2917,1847,
所得税费用(万元),3137,2265,849,2218,2103,1707,580,2005,1760,1511,2292,1670,2069,1304,1056,705,415,294,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),17997,14524,4901,13930,12375,9789,2982,11894,9929,8855,12596,9153,11802,7856,5215,3843,2502,1552,
归属于母公司所有者的净利润(万元),17967,14523,4942,13930,12375,9789,2982,11894,9929,8855,12596,9153,11802,7856,5215,3843,2502,1552,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),30,0,-41,,,,,,,,,,,,,,,,
基本每股收益,1.6,1.3,0.62,2.26,2.06,1.63,0.5,1.98,1.65,1.48,2.1,1.53,2.03,1.4,1.02,0.75,0.49,0.3,
稀释每股收益,1.6,1.3,0.62,2.26,2.06,1.63,0.5,1.98,1.65,1.48,2.1,1.53,2.03,1.4,1.02,0.75,0.49,0.3,
