报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
营业总收入(万元),40178,26194,9775,69980,52067,36599,16537,65384,44831,27363,12863,31201,9891,22285,10100,25738,16531,
营业收入(万元),40178,26194,9775,69980,52067,36599,16537,65384,44831,27363,12863,31201,9891,22285,10100,25738,16531,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),35113,22309,9389,52419,33137,23071,10766,41611,27857,16535,7361,23806,9783,20255,9226,18384,11741,
营业成本(万元),27827,17183,6907,35704,24917,16685,7352,28226,19037,11560,5222,17003,7030,13639,6041,12525,7872,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1670,949,424,2052,1509,,,,1358,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),411,290,142,1047,769,566,200,829,517,250,121,507,95,79,10,199,109,
销售费用(万元),2500,1707,723,4121,3385,2342,938,3576,2495,1565,729,2186,846,1848,792,1998,1263,
管理费用(万元),5198,3519,1634,6178,4203,3783,1680,7190,3187,2420,1121,3867,1731,3599,1698,2919,1850,
财务费用(万元),-2493,-1338,-132,-2237,-1514,-184,727,1454,1065,647,163,79,220,911,683,682,557,
资产减值损失(万元),,,-309,5553,-133,-120,-133,336,199,93,5,165,-139,180,2,62,88,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),,,,,,,,,,,,,-2,9,9,-0,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),6203,5031,1386,18450,19691,14253,6804,24916,18010,11786,5501,7395,106,2039,883,7354,4790,
营业外收入(万元),24,19,17,1040,1007,253,1,104,53,23,246,1425,755,1890,1210,1354,644,
营业外支出(万元),43,41,16,101,96,28,6,486,123,108,0,1,0,2,0,9,0,
非流动资产处置损失(万元),,,,,,,,75,,73,,,,,,,,
利润总额(万元),6184,5009,1387,19390,20602,14478,6799,24534,17941,11701,5748,8819,862,3926,2092,8698,5434,
所得税费用(万元),1351,1084,342,3585,3674,2623,1242,3759,2677,1725,859,1347,88,518,247,1228,806,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),4832,3925,1045,15805,16928,11855,5557,20775,15264,9977,4889,7473,773,3408,1845,7470,4628,
归属于母公司所有者的净利润(万元),4832,3925,1045,15805,16928,11855,5557,20775,15264,9977,4889,7473,773,3408,1845,7470,4628,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,0.51,0.41,0.11,1.82,2.01,1.5,0.78,2.93,2.15,1.41,0.69,1.06,0.11,0.56,0.32,1.31,0.81,
稀释每股收益,0.51,0.41,0.11,1.82,2.01,1.5,,2.93,2.15,1.41,,1.06,0.11,0.56,0.32,1.31,0.81,
