报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),426273,271107,133954,576189,423043,273720,135589,490266,345817,226396,112167,497847,347700,401271,418444,295381,
营业收入(万元),426273,271107,133954,576189,423043,273720,135589,490266,345817,226396,112167,497847,347700,401271,418444,295381,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),417676,266325,131907,575191,421414,273997,134595,476514,334428,218376,109280,486249,339357,396079,415064,291656,
营业成本(万元),371769,234309,114236,497273,364227,235916,114788,397817,277454,180874,89793,410729,283433,326013,350878,249505,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),5784,4408,2212,10973,8124,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),750,498,236,1032,728,443,206,716,489,340,154,486,159,13,2,2,
销售费用(万元),19748,14938,7903,40261,30536,20525,10672,45132,32466,21696,10870,46472,34343,41356,44521,28647,
管理费用(万元),13181,8163,4131,15259,11226,12531,6243,27250,19619,12743,6495,25446,18509,26007,17908,12603,
财务费用(万元),6444,4010,1933,7037,5067,3224,1517,4027,2826,1818,891,2544,1713,1912,1128,493,
资产减值损失(万元),,,1257,3354,1507,1358,1169,1572,1575,905,1076,571,1199,779,627,405,
公允价值变动收益(万元),-44,,,,,,,,,,,,,,,,
投资收益(万元),-199,-228,-89,170,252,336,24,230,124,102,84,-84,-136,-35,-137,-171,
对联营企业和合营企业的投资收益(万元),-245,-243,-89,-404,-214,-129,-69,69,124,102,84,-96,-136,-35,-137,-171,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),6997,3481,2322,2159,2651,763,1342,14892,11513,8123,3184,11515,8206,5157,3244,3554,
营业外收入(万元),397,231,262,652,375,187,58,444,1167,735,185,1124,580,579,1275,61,
营业外支出(万元),40,-100,61,823,572,376,14,460,476,216,30,588,230,250,29,58,
非流动资产处置损失(万元),,,,,,,,,29,27,,185,1,138,,1,
利润总额(万元),7354,3812,2522,1988,2454,573,1386,14876,12204,8642,3339,12050,8557,5485,4489,3557,
所得税费用(万元),-556,-278,-100,964,850,458,330,2669,1760,1183,525,1215,625,1616,567,1203,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),7909,4090,2622,1024,1604,116,1056,12208,10445,7458,2813,10835,7932,3869,3922,2354,
归属于母公司所有者的净利润(万元),4046,2140,1741,3013,3169,1685,1408,10812,9046,6422,2354,9138,6327,3378,4275,2499,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),3864,1950,881,-1988,-1565,-1570,-352,1396,1399,1037,459,1697,1604,491,-352,-145,
基本每股收益,0.09,0.05,0.04,0.07,0.07,0.04,0.03,0.29,0.25,0.18,0.07,0.25,0.18,0.1,,,
稀释每股收益,0.09,0.05,0.04,,0.07,,0.03,0.29,0.25,,0.07,,0.18,,,,
