报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),44912,34348,13027,69340,46574,30244,9731,60414,40172,23189,7559,60189,47037,29611,8486,57968,37515,46852,43194,38749,
营业收入(万元),44912,34348,13027,69340,46574,30244,9731,60414,40172,23189,7559,60189,47037,29517,8486,57816,37515,46629,42829,38749,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,95,,152,,223,365,,
营业总成本(万元),43695,32552,13340,64214,44657,28458,10223,55872,37362,21497,7823,55525,43427,28024,8611,53744,35152,43284,39186,35488,
营业成本(万元),30912,24249,10048,46081,32191,20384,7339,42010,28306,15951,5292,42823,33820,21520,5898,40980,26087,31966,28143,27284,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1874,1200,328,1964,1411,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),261,211,22,553,334,235,46,374,207,157,42,468,264,173,59,411,256,326,265,153,
销售费用(万元),7017,4525,1884,11003,7984,5290,1815,9049,5942,3909,1743,8590,6229,4159,1774,7701,5532,6946,6386,5310,
管理费用(万元),2192,1403,678,2873,1983,2284,793,3420,2374,1277,693,2801,2106,1397,703,3184,2365,2918,2990,2216,
财务费用(万元),1439,964,379,1229,754,475,230,607,267,102,52,756,571,361,177,890,670,1174,1092,369,
资产减值损失(万元),,,2,511,-0,-209,,411,268,101,,87,438,413,,579,242,-45,310,156,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),,,,,,,,26,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1721,1819,-313,5150,1938,1797,-492,4817,3062,1751,-265,4664,3610,1587,-125,4224,2363,3568,4008,3260,
营业外收入(万元),21,19,15,4,8,5,7,155,64,63,70,217,5,4,1,39,9,113,23,33,
营业外支出(万元),19,10,5,2,2,0,0,79,51,42,42,7,7,7,9,2,2,3,8,1,
非流动资产处置损失(万元),,,,,,,,,0,,,0,,,,1,,0,,,
利润总额(万元),1723,1828,-303,5152,1945,1802,-485,4893,3074,1772,-236,4873,3608,1585,-132,4261,2370,3679,4023,3292,
所得税费用(万元),331,348,53,878,489,449,,1160,788,455,1,1173,890,331,1,1054,641,1050,1102,1265,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),1393,1480,-356,4274,1456,1353,-485,3733,2286,1317,-237,3700,2718,1253,-133,3207,1730,2629,2921,2027,
归属于母公司所有者的净利润(万元),1137,1284,-434,3780,1255,1220,-489,3733,2286,1317,-237,3700,2718,1253,-133,3207,1730,2629,2921,2027,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),256,196,78,494,202,133,4,,,,,,,,,,,,,,
基本每股收益,0.04,0.04,-0.01,0.12,0.04,0.04,-0.02,0.14,0.07,0.04,-0.01,0.21,,0.07,-0.01,0.18,,0.15,,,
稀释每股收益,0.04,0.04,-0.01,0.12,0.04,0.04,-0.02,0.14,0.07,0.04,-0.01,0.21,,0.07,-0.01,0.18,,0.15,,,
