报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),80524,55810,25320,95330,67817,43966,20365,71793,51672,32216,14543,55523,40767,27476,13159,57346,44192,54962,56632,57959,102251,
营业收入(万元),80524,55810,25320,95330,67817,43966,20365,71793,51672,32216,14543,55523,40767,27476,13159,57346,44192,54962,56632,57959,102251,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),77779,53379,24576,90183,64182,41813,19848,68821,48917,29865,13241,50521,36709,24459,11656,51914,40081,51065,50924,52062,96636,
营业成本(万元),70095,48660,22066,83093,58676,38680,18261,63570,45082,27472,12096,45803,33446,22206,10717,46880,36407,46235,46562,48222,91348,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),557,353,199,436,386,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),506,361,177,669,457,299,143,453,328,196,98,320,210,156,101,272,188,218,253,257,186,
销售费用(万元),2055,1206,624,1701,1652,814,383,1303,1022,603,350,1260,894,588,286,1075,791,941,728,666,594,
管理费用(万元),3599,2109,998,3592,2698,1815,814,3224,2648,1668,657,3294,2297,1537,633,3506,2352,3571,2938,2529,3627,
财务费用(万元),966,690,560,267,64,-59,177,82,-271,-187,-9,-308,-254,-157,-72,-18,27,190,233,513,1048,
资产减值损失(万元),,,,426,248,263,72,189,108,113,50,152,115,128,-10,198,316,-89,210,-125,-167,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),6,6,6,332,115,69,48,363,1,1,,3,3,3,,1,1,1,4,4,1,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),10512,2115,756,5646,3909,2374,570,3651,2755,2352,1303,5005,4061,3020,1504,5433,4111,3897,5712,5900,5616,
营业外收入(万元),105,105,115,,,,7,2,332,209,12,458,142,24,4,38,20,27,111,133,12,
营业外支出(万元),10,10,10,9,9,4,0,43,12,9,2,110,47,46,26,62,30,58,86,198,121,
非流动资产处置损失(万元),,,,,,,,,,,,0,1,,,1,1,,7,25,,
利润总额(万元),10607,2210,861,5637,3901,2370,577,3611,3076,2552,1313,5353,4155,2999,1482,5409,4101,3866,5736,5836,5507,
所得税费用(万元),1558,383,117,818,607,382,99,534,506,394,223,788,686,500,248,829,714,462,733,797,1618,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),9049,1827,744,4819,3294,1988,478,3076,2570,2158,1089,4565,3469,2498,1234,4580,3387,3405,5003,5039,3889,
归属于母公司所有者的净利润(万元),9049,1827,744,4819,3294,1988,478,3076,2570,2158,1089,4565,3469,2498,1234,4580,3387,3405,5003,5039,3889,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.54,0.11,0.06,0.4,0.27,0.16,0.04,0.26,0.21,0.18,0.09,0.49,0.39,0.28,0.14,0.51,0.38,0.38,0.56,0.56,,
稀释每股收益,0.54,0.11,0.06,0.4,0.27,0.16,0.04,0.26,0.21,0.18,0.09,0.49,0.39,0.28,0.14,0.51,0.38,0.38,0.56,0.56,,
