报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),174249,109307,47649,183488,120496,75764,36366,142303,89594,55147,29010,110319,78580,47048,18668,83061,51989,71621,54276,42440,40569,
营业收入(万元),174249,109307,47649,183488,120496,75764,36366,142303,89594,55147,29010,110319,78580,47048,18668,83061,51989,71621,54276,42440,40569,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),135753,86029,38752,144582,95535,60039,30864,105464,68414,42599,22014,78598,53338,34951,14358,63300,40038,59345,45653,35523,32852,
营业成本(万元),96554,60964,26571,98167,64766,40906,18257,68673,42340,26538,14990,53392,36302,23719,8869,43009,25548,40445,29953,22824,21720,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),13465,7840,3698,15518,10141,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1853,1343,541,1975,1403,1002,429,1598,1071,656,150,1576,614,365,237,1208,963,465,445,191,240,
销售费用(万元),5963,3755,1642,7437,4306,2787,1245,5353,3607,2254,916,4305,2877,1795,752,3659,2551,3101,2640,2491,2558,
管理费用(万元),19082,12291,5661,20693,15096,13768,6775,23770,18212,11661,5738,21292,14093,9319,4058,17198,12637,14635,11412,9543,7619,
财务费用(万元),-1163,-164,1009,307,-139,2020,4424,5174,3340,1651,220,-2300,-451,-397,442,-1740,-1179,206,1069,273,476,
资产减值损失(万元),,,-370,485,-38,-444,-266,896,-156,-160,,333,-97,151,353,-34,-483,494,133,202,239,
公允价值变动收益(万元),-711,342,-574,1033,251,322,178,-322,,,,-1,-31,-96,,7,32,-56,50,,,
投资收益(万元),833,1714,1260,651,143,8,-97,-26,16,16,16,-228,-177,-153,-80,279,244,-95,23,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),41246,25958,10290,46139,27390,17648,6861,41959,26197,16478,7012,31492,25034,11848,4231,20046,12228,12124,8696,6917,7718,
营业外收入(万元),0,4,4,,38,98,63,386,2,2,294,1067,649,473,149,1041,826,1181,1491,1490,1269,
营业外支出(万元),9,7,5,77,63,4,3,137,28,14,1,13,1,1,,1132,2303,55,107,25,31,
非流动资产处置损失(万元),,,,,,,,,11,3,,7,1,1,,0,0,13,8,1,1,
利润总额(万元),41237,25955,10289,46062,27365,17743,6921,42208,26172,16466,7305,32547,25682,12320,4380,19955,10751,13250,10080,8381,8956,
所得税费用(万元),4586,3023,1082,5417,2745,3723,1679,6203,4485,2499,1529,4986,4446,2178,762,2984,1777,1880,1603,1242,1377,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),36652,22932,9206,40645,24620,14020,5242,36005,21687,13967,5776,27560,21236,10142,3618,16972,8974,11371,8477,7139,7579,
归属于母公司所有者的净利润(万元),36652,22932,9206,42830,26090,15667,6349,34129,20077,12480,4909,25274,18863,8902,3284,15355,8234,10179,7473,6025,6537,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,-2185,-1470,-1647,-1107,1876,1610,1487,867,2287,2373,1240,334,1617,740,1191,1004,1114,1041,
基本每股收益,1.6,1,0.4,1.88,1.15,0.69,0.28,1.51,0.88,0.55,0.43,2.75,2.1,0.99,0.36,1.71,0.91,1.13,0.83,0.67,0.73,
稀释每股收益,1.59,0.99,0.4,1.86,1.13,0.68,0.23,1.49,0.88,0.55,0.43,2.75,2.1,0.99,0.36,1.71,0.91,1.13,0.83,0.67,0.73,
