报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),82576,54208,26861,96695,70735,52505,26268,80833,57265,41645,59936,31439,53698,31226,53858,30583,53298,55811,
营业收入(万元),82576,54208,26861,96695,70735,52505,26268,80833,57265,41645,59936,31439,53698,31226,53858,30583,53298,55811,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),67253,43001,21701,81237,57231,41646,21750,71641,50732,36741,55998,27987,49420,27144,50029,27037,49093,51145,
营业成本(万元),54661,34800,17600,65933,46320,34381,17297,57015,40568,29787,44495,22085,38934,21915,39282,21760,39389,41418,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),3826,2694,1255,4826,3686,2363,,,2380,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),491,308,151,578,401,247,121,550,419,280,414,89,232,115,170,69,179,223,
销售费用(万元),4198,2513,1085,5309,3945,2542,1145,4583,3276,2266,3915,1980,3067,1569,3139,1665,2943,3012,
管理费用(万元),4176,2564,1249,5037,3329,2133,2248,8089,3033,3751,7201,3722,7259,3472,6469,2940,5956,5756,
财务费用(万元),-99,123,312,-508,-580,-20,676,1162,872,456,-66,112,-139,25,652,294,1323,776,
资产减值损失(万元),,,,61,131,,264,243,184,202,40,-3,68,47,318,309,-698,-39,
公允价值变动收益(万元),-146,-53,1,63,-132,-211,142,-63,-43,-15,,,-0,-0,-65,-146,99,-90,
投资收益(万元),868,616,288,-483,-273,-3,-23,57,57,57,121,121,91,91,52,58,347,102,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),16429,12168,5801,15299,13416,10489,4682,9060,6811,5145,3814,3574,4331,4173,3817,3457,4651,4677,
营业外收入(万元),113,104,0,281,53,227,1,264,250,11,608,47,221,22,13915,13755,443,332,
营业外支出(万元),29,9,2,295,174,138,1,40,14,45,37,49,93,49,256,167,106,163,
非流动资产处置损失(万元),,,,,,,,,,34,,,,,27,,,,
利润总额(万元),16514,12262,5799,15285,13295,10578,4682,9283,7047,5111,4385,3572,4458,4146,17475,17046,4989,4846,
所得税费用(万元),2503,1891,1042,2475,2380,1835,836,1681,1155,895,498,606,699,689,2763,2614,691,1018,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),14010,10371,4758,12810,10915,8744,3846,7602,5892,4216,3887,2965,3759,3456,14712,14432,4297,3828,
归属于母公司所有者的净利润(万元),14010,10371,4758,12810,10915,8744,3846,7602,5892,4216,3887,2965,3759,3456,14712,14432,4303,3841,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,-6,-13,
基本每股收益,1.17,0.86,0.4,1.38,1.21,0.73,0.43,0.84,0.65,0.47,0.43,0.33,0.42,0.58,2.45,2.41,0.72,0.64,
稀释每股收益,1.17,0.86,0.4,1.38,,0.73,0.43,0.84,,0.47,0.43,0.33,0.42,0.58,2.45,2.41,0.72,0.64,
