报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2013-09-30,2012-12-31,2011-12-31,
营业总收入(万元),14734,9038,3967,18811,14361,8835,3984,15502,11509,7326,3466,14939,7060,14711,7301,14379,10821,7122,12101,8938,12173,12741,
营业收入(万元),14734,9038,3967,18811,14361,8835,3984,15502,11509,7326,3466,14939,7060,14711,7301,14379,10821,7122,12101,8938,12173,12741,
利息收入(万元),,,,,,,,,,,,,0,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,0,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,0,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),12056,7433,3509,14835,10640,6705,3416,12531,9118,5817,2883,11506,5609,11583,6010,11819,8841,5658,9310,6863,9499,9949,
营业成本(万元),8241,5027,2256,10070,7644,4609,2196,7929,5958,3758,1798,7664,3686,7818,4047,7740,5763,3417,6654,4906,7360,8099,
利息支出(万元),,,,,,,,,,,,,0,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,0,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),675,449,195,978,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,0,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,0,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,0,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,0,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,0,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),109,62,32,177,138,91,39,170,113,75,41,165,53,115,48,95,68,65,121,104,87,102,
销售费用(万元),1791,1053,485,1905,1359,838,400,1679,1263,853,388,1432,651,1351,658,1442,1053,399,858,632,898,785,
管理费用(万元),1433,1016,421,1731,1783,1150,512,2501,1694,1155,563,2254,1068,2157,1116,2118,1735,1701,1604,1110,1053,936,
财务费用(万元),-193,-173,72,-364,-297,-53,201,66,71,-35,24,-138,-45,122,152,237,148,41,51,33,160,49,
资产减值损失(万元),,,48,339,13,69,68,187,19,12,70,131,195,20,-10,186,74,33,22,77,-58,-24,
公允价值变动收益(万元),,,,,,,,,,,,,0,,,,,,,,,,
投资收益(万元),148,102,51,31,,,,,,,,,0,,,,,,-33,40,-82,100,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,0,,,,,,,40,-82,-52,
汇兑收益(万元),,,,,,,,,,,,,0,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),3158,1867,559,4352,3858,2166,580,3496,2425,1508,582,3432,1451,3127,1291,2560,1980,1464,2759,2115,2592,2892,
营业外收入(万元),0,,,,8,1,,8,331,206,38,318,57,399,31,395,204,103,56,42,201,74,
营业外支出(万元),13,12,0,13,1,1,0,4,0,0,0,11,7,5,2,9,1,1,24,5,31,8,
非流动资产处置损失(万元),,,,,,,,,,,,4,0,3,0,1,1,,,4,,6,
利润总额(万元),3145,1855,558,4339,3865,2166,580,3500,2756,1714,621,3739,1500,3521,1320,2945,2184,1566,2791,2151,2762,2958,
所得税费用(万元),467,291,91,662,636,335,111,496,393,264,68,528,208,537,233,421,282,221,479,506,698,827,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),2678,1564,467,3677,3229,1831,468,3004,2363,1450,552,3211,1292,2984,1088,2524,1901,1346,2313,1645,2064,2131,
归属于母公司所有者的净利润(万元),2677,1570,471,3580,3132,1734,394,2866,2252,1368,524,3107,1245,2982,1148,2592,1930,1332,2313,1645,2064,2131,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,0,,,,,,,,,,
少数股东损益(万元),1,-6,-3,97,97,97,74,139,112,83,28,105,48,2,-60,-68,-28,14,,,,,
基本每股收益,0.2,0.17,0.05,0.38,0.34,0.19,0.06,0.48,0.39,0.25,0.1,0.62,0.25,0.6,0.23,0.52,0.39,0.27,0.46,0.33,0.42,,
稀释每股收益,0.2,0.17,0.05,0.38,0.34,0.19,0.06,0.48,0.39,0.25,0.1,0.62,0.25,0.6,0.23,0.52,0.39,0.27,0.46,0.33,0.42,,
