报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),145675,93570,42404,187284,131184,84287,36280,153656,105922,61810,27572,126452,82123,50422,21225,115712,79877,132193,127080,113585,
营业收入(万元),145675,93570,42404,187284,131184,84287,36280,153656,105922,61810,27572,126452,82123,50422,21225,115712,79877,132193,127080,113585,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),123208,79065,35603,164257,113983,73810,31689,138072,95563,56872,25181,114398,73444,45367,18984,104141,72413,119524,115659,103484,
营业成本(万元),107760,69300,30931,142217,101025,65411,27911,120919,83832,49543,21818,99453,63248,38559,16059,88860,61801,104904,101111,88598,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4385,2797,1075,5198,3194,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1147,686,295,1509,978,552,243,1283,920,574,318,1146,433,198,75,723,482,711,570,425,
销售费用(万元),5676,3472,1545,9185,4669,2924,1215,6534,4050,2379,942,5542,3614,2592,1073,5616,3572,5016,4435,6951,
管理费用(万元),4581,3055,1459,6245,4098,4838,2256,9515,6650,4300,2065,7553,5443,3571,1646,8283,5976,8054,8296,6462,
财务费用(万元),-340,-245,-113,-451,-329,-213,-101,-238,-110,20,37,419,327,247,131,726,582,906,1013,1663,
资产减值损失(万元),,,,354,349,297,165,58,222,57,,285,378,198,,-66,0,-68,234,-614,
公允价值变动收益(万元),,,,0,,,,,,,,,,,,,,,,,
投资收益(万元),160,122,76,537,392,283,172,52,7,0,,30,30,30,23,9,0,320,108,108,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),22546,14316,7039,24851,18683,11208,4888,16237,10803,4938,2391,12084,8709,5086,2264,11580,7464,12990,11529,10209,
营业外收入(万元),16,9,14,30,6,6,0,56,36,318,191,669,562,402,182,765,113,429,580,368,
营业外支出(万元),159,140,23,403,132,129,109,237,245,112,4,78,72,77,0,85,83,19,46,493,
非流动资产处置损失(万元),,,,,,,,,17,3,2,5,1,9,,2,,,9,46,
利润总额(万元),22403,14186,7030,24479,18557,11085,4779,16056,10594,5145,2578,12675,9199,5410,2446,12260,7493,13399,12063,10084,
所得税费用(万元),4458,2811,1376,4083,3333,1908,888,2690,1831,786,571,2662,1961,1093,483,2391,1355,2347,3342,2447,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),17945,11375,5654,20396,15224,9177,3891,13366,8763,4359,2007,10012,7238,4317,1963,9868,6138,11052,8721,7637,
归属于母公司所有者的净利润(万元),17945,11375,5654,20396,15224,9177,3891,13366,8763,4359,2007,10012,7238,4317,1963,9868,6138,11052,8721,7637,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,-178,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.59,0.37,0.19,0.67,0.5,0.3,0.13,0.45,0.3,0.15,0.07,0.44,0.32,0.19,0.09,0.43,0.27,0.49,0.42,,
稀释每股收益,0.59,0.37,0.19,0.67,0.5,0.3,0.13,0.45,0.3,0.15,0.07,0.44,0.32,0.19,0.09,0.43,0.27,0.49,0.42,,
