报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),62657,40545,19169,70342,53424,35330,16492,59210,44078,28461,12599,55167,39077,13109,46932,42590,34737,
营业收入(万元),62657,40545,19169,70342,53424,35330,16492,59210,44078,28461,12599,55167,39077,13109,46932,42590,34737,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),49385,32139,15540,57332,43019,28584,13373,48539,35104,23177,10181,45804,31805,10584,39584,36921,31978,
营业成本(万元),22352,14652,6518,23077,17677,12225,5433,19536,14471,9764,4315,19657,13502,4641,17811,15439,12859,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1575,934,638,1522,875,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),601,440,244,1201,859,599,232,1107,787,550,191,899,530,187,595,492,387,
销售费用(万元),21815,14390,7243,27934,20907,13395,6545,23926,17360,11295,4773,21808,15652,4759,17904,18135,15978,
管理费用(万元),2781,1713,834,3298,2408,2229,1023,3810,2433,1544,772,2963,1835,739,2830,2297,2221,
财务费用(万元),262,10,-27,-89,-47,-24,-18,68,-7,-1,23,171,139,27,401,389,445,
资产减值损失(万元),,,90,388,341,160,157,91,61,25,108,305,147,230,43,170,87,
公允价值变动收益(万元),177,49,,,,,,,,,,,,,,,,
投资收益(万元),76,51,17,318,318,289,135,142,,,,,,,,1,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),16264,10856,3683,15847,12958,7140,3279,13105,10830,5431,2417,9363,7272,2525,7348,5670,2759,
营业外收入(万元),57,17,4,286,300,267,203,146,43,32,36,1988,1707,84,1330,1313,1079,
营业外支出(万元),91,31,,42,33,32,0,13,3,1,,6,5,1,2,5,80,
非流动资产处置损失(万元),,,,,,,,,0,,,,,,,0,1,
利润总额(万元),16230,10843,3687,16091,13225,7376,3482,13238,10869,5462,2453,11345,8974,2607,8676,6979,3757,
所得税费用(万元),2454,1634,564,2354,2024,1145,537,2039,1594,850,289,1774,1291,389,1407,1048,854,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),13776,9209,3123,13737,11202,6230,2945,11199,9275,4612,2164,9571,7682,2218,7269,5930,2903,
归属于母公司所有者的净利润(万元),13776,9209,3123,13737,11202,6230,2945,11199,9275,4612,2164,9571,7682,2218,7384,5875,2895,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,-115,55,8,
基本每股收益,0.34,0.23,0.08,0.34,0.28,0.16,0.07,0.31,0.26,0.13,0.06,0.27,0.21,0.06,0.21,,,
稀释每股收益,0.34,0.23,0.08,0.34,0.28,0.16,0.07,0.31,0.26,0.13,0.06,0.27,0.21,0.06,0.21,,,
