报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),63363,39907,18001,72092,52353,31735,14003,59166,43177,27999,12248,50425,38152,24207,45417,42726,38655,
营业收入(万元),63363,39907,18001,72092,52353,31735,14003,59166,43177,27999,12248,50425,38152,24207,45417,42726,38655,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),55700,35532,16175,65317,47307,29384,13447,52652,37431,23939,10759,43011,32056,20377,38803,37288,34752,
营业成本(万元),48585,30790,13830,56204,41284,25331,11294,43963,31471,20147,9035,35566,26894,16890,32972,31809,29279,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),2373,1464,660,2990,1937,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),458,322,132,492,318,170,58,472,355,239,115,498,326,260,465,319,213,
销售费用(万元),2487,1577,759,3206,2235,1417,603,2766,1871,1241,528,2443,1670,1135,2280,2237,1876,
管理费用(万元),2153,1383,560,2206,1519,2292,1067,4379,2960,1801,896,4095,2819,1808,3148,2524,2390,
财务费用(万元),-356,-5,237,-266,-352,-68,369,722,464,300,148,1,102,50,-333,269,562,
资产减值损失(万元),,,-2,484,367,241,55,349,309,211,36,409,245,233,271,130,432,
公允价值变动收益(万元),-124,95,329,-218,-326,-218,-218,218,,,,,,,,,,
投资收益(万元),566,536,322,868,624,728,569,234,,,,-1,-1,-1,123,29,-32,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),7861,4934,2585,7758,5446,2940,920,7199,5746,4060,1489,7413,6096,3829,6738,5467,3870,
营业外收入(万元),10,5,3,158,167,122,12,466,387,147,14,465,371,296,290,439,450,
营业外支出(万元),19,15,13,47,29,17,1,6,1,1,1,28,16,14,89,10,37,
非流动资产处置损失(万元),,,,,,,,,0,0,,10,1,1,45,,32,
利润总额(万元),7851,4924,2574,7869,5584,3045,931,7659,6131,4206,1503,7851,6451,4111,6939,5897,4284,
所得税费用(万元),1006,625,338,913,729,378,92,1115,798,587,224,1099,881,584,969,958,615,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),6845,4299,2236,6956,4856,2668,839,6545,5333,3619,1279,6751,5570,3528,5969,4939,3668,
归属于母公司所有者的净利润(万元),6845,4299,2236,6956,4856,2668,839,6545,5333,3619,1279,6751,5570,3528,5969,4939,3668,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,0.48,0.3,0.27,0.83,0.58,0.32,0.1,0.91,0.64,0.55,0.19,1.02,0.84,0.53,0.9,0.75,0.56,
稀释每股收益,0.48,0.3,0.27,0.83,0.58,0.32,0.1,0.91,0.64,0.55,0.19,1.02,0.67,0.53,0.9,0.75,0.56,
